grupos2,grupos,sin_agua,capacidad,densidad,grado_con,frecuencia,volumen,frec_cat,prec_cat,vol_cat,is50,precip,id
14,4,74,1170360.0,16.314,0,270,27.8117,4,2,3,0.19518,605.5313,1954
14,4,61,2147160.0,30.362,0,270,27.8117,4,2,3,0.19518,598.9063,1955
14,4,40,47453500.0,732.03,2,270,27.8117,4,2,3,0.19518,593.1667,1956
10,3,112,13507110.05,88.444,0,27,65.2639,3,2,3,0.02631,582.4028,1957
13,3,160,9942481.5,57.654,1,268,107.287,4,1,4,0.20321,556.2917,1958
13,3,86,896514.89,5.132,0,268,107.287,4,1,4,0.20321,549.4219,1959
5,2,127,309378.0,0.954,4,19,71.6118,2,1,4,0.02136,517.7063,1960
11,4,44,17398540.0,89.519,3,27,6.4903,3,3,1,0.01932,659.5179,1961
11,4,551,14475170.0,91.617,1,27,6.4903,3,3,1,0.01932,653.7813,1962
11,4,58,17902590.0,82.058,5,45,30.3864,3,3,3,0.035,643.4297,1963
14,4,278,124540070.0,794.151,1,270,27.8117,4,2,3,0.19518,632.3636,1964
14,4,149,525659.0,6.643,4,270,27.8117,4,2,3,0.19518,622.0938,1965
14,4,28,0.0,0.0,0,270,27.8117,4,2,3,0.19518,617.5833,1966
14,4,96,2011382.0,16.783,0,270,27.8117,4,2,3,0.19518,611.2031,1967
14,4,148,9046321.102,58.739,1,270,27.8117,4,2,3,0.19518,602.9844,1968
14,4,27,895624.0,19.071,0,270,27.8117,4,2,3,0.19518,601.4375,1969
14,4,67,26511560.0,325.907,0,270,27.8117,4,2,3,0.19518,594.4063,1970
14,4,164,2426957.0,26.731,0,270,27.8117,4,2,3,0.19518,595.2,1971
10,3,48,100884900.0,1115.59,0,50,5.0723,3,2,1,0.03555,587.0833,1972
10,3,135,168945772.0,833.16,9,50,5.0723,3,2,1,0.03555,585.6181,1973
10,3,107,17864420.0,140.321,2,50,5.0723,3,2,1,0.03555,580.625,1974
10,3,115,90427181.7,601.145,3,50,5.0723,3,2,1,0.03555,577.7083,1975
10,3,90,3444405.0,25.102,1,50,5.0723,3,2,1,0.03555,577.4545,1976
13,3,117,4197423.0,24.142,0,268,107.287,4,1,4,0.20321,561.7841,1977
10,3,68,5021949.0,39.73,2,50,5.0723,3,2,1,0.03555,573.3611,1978
9,2,101,86206715.0,417.524,7,50,5.0723,3,1,1,0.03555,568.3839,1979
13,3,115,62879536.8,285.804,2,268,107.287,4,1,4,0.20321,550.9583,1980
9,2,134,1144393.0,5.474,1,50,5.0723,3,1,1,0.03555,562.4271,1981
5,2,43,87089646.0,218.148,4,16,16.0719,2,1,2,0.01261,541.3807,1982
9,2,29,766636.0,4.262,0,50,5.0723,3,1,1,0.03555,557.0,1983
13,3,45,914661.0,5.242,0,72,20.9788,4,1,2,0.05314,549.9583,1984
13,3,33,35060290.0,174.4,0,93,58.5072,4,1,3,0.07258,533.7115,1985
5,2,29,69591742.0,321.989,7,8,75.3844,2,1,4,0.01397,531.4196,1986
13,3,62,489822.0,2.729,2,72,20.9788,4,1,2,0.05314,541.525,1987
3,2,143,49521200.0,325.306,0,3,4.0083,1,3,1,0.0019,660.45,1988
3,2,244,42435495.0,258.973,1,3,1.0083,1,3,1,0.00155,655.7159,1989
7,3,146,24172196.0,134.914,2,20,2.2094,2,3,1,0.01381,643.7813,1990
14,4,212,13112.6,0.147,1,270,27.8117,4,2,3,0.19518,623.1875,1991
14,4,57,531297.0,7.422,0,270,27.8117,4,2,3,0.19518,614.8125,1992
14,4,132,11124.1,0.114,4,270,27.8117,4,2,3,0.19518,610.4375,1993
14,4,329,1177280.0,9.084,1,270,27.8117,4,2,3,0.19518,602.625,1994
14,4,102,0.0,0.0,0,270,27.8117,4,2,3,0.19518,593.05,1995
7,3,99,0.0,0.0,3,16,128.0047,2,3,4,0.02594,656.4091,1996
7,3,127,89992754.0,432.488,3,21,21.719,2,3,3,0.01685,645.0234,1997
7,3,444,126075521.0,315.154,6,21,21.719,2,3,3,0.01685,640.2042,1998
14,4,12,12855300.0,165.136,0,270,27.8117,4,2,3,0.19518,628.3333,1999
14,4,0,0.0,0.0,0,270,27.8117,4,2,3,0.19518,613.53,2000
14,4,370,52100600.0,327.363,0,270,27.8117,4,2,3,0.19518,624.3036,2001
14,4,155,3222510.0,42.997,0,270,27.8117,4,2,3,0.19518,597.1786,2002
9,2,124,568673.0,2.547,0,32,397.3395,3,1,4,0.06941,492.2321,2003
