Grupo,Cat_Ench,Cat_Precip,Frecuencia,Volumen,Precipitac,Ingreso,Rezago,Población,Capacidad,Densidad,Conectivid,Severida50,Severida90,Severida75,id
11,3,3,33,28.52348,672.04545,0.79,3,2104,1809350.0,8.72446,,0.02622,0.01067,0.0165,1750
11,3,3,33,28.52348,676.19022,0.6,3,5473,4764770.0,14.07774,,0.02622,0.01067,0.0165,1751
8,2,4,9,186.22778,778.30288,0.67,3,4104,,,,0.02787,0.04104,0.03611,1752
4,1,4,2,0.0125,835.125,0.0,2,188,74213.1015,2.16261,,0.00071,0.00014,0.00036,1753
4,1,4,2,0.0125,785.6875,0.46,2,495,,,,0.00071,0.00014,0.00036,1754
4,1,4,2,0.0125,823.75,0.84,0,20,,,,0.00071,0.00014,0.00036,1755
4,1,4,3,36.67083,839.5375,0.94,3,38,,,,0.00579,0.00814,0.00726,1756
4,1,4,3,0.0125,941.28125,0.55,2,6805,,,,0.00143,0.00029,0.00071,1757
4,1,4,3,0.0125,975.60904,0.5,3,6132,,,,0.00143,0.00029,0.00071,1758
4,1,4,3,36.67083,901.29167,0.6,2,1116,,,,0.00579,0.00814,0.00726,1759
4,1,4,3,36.67083,941.00862,0.58,2,5630,,,,0.00579,0.00814,0.00726,1760
4,1,4,3,36.67083,970.8617,0.6,2,2680,,,,0.00579,0.00814,0.00726,1761
4,1,4,3,0.0125,1017.30469,0.5,2,189,,,,0.00143,0.00029,0.00071,1762
4,1,4,3,0.0125,984.20433,0.62,2,1056,,,,0.00143,0.00029,0.00071,1763
4,1,4,3,36.67083,935.86071,0.57,2,648,947544.0,1.55596,1.0,0.00579,0.00814,0.00726,1764
4,1,4,3,0.0125,1011.84307,0.59,2,1120,,,,0.00143,0.00029,0.00071,1765
4,1,4,3,36.67083,893.375,0.87,1,29,,,,0.00579,0.00814,0.00726,1766
4,1,4,3,36.67083,931.0,0.51,2,353,,,,0.00579,0.00814,0.00726,1767
12,3,4,29,21.70129,823.17742,0.57,2,3559,,,,0.02255,0.00864,0.01386,1768
12,3,4,29,21.70129,774.90566,0.44,2,4967,,,,0.02255,0.00864,0.01386,1769
12,3,4,29,21.70129,765.50227,0.45,2,5781,7994000.0,8.55428,2.0,0.02255,0.00864,0.01386,1770
12,3,4,29,21.70129,818.76993,0.45,2,7769,6564570.0,5.7139,3.0,0.02255,0.00864,0.01386,1771
12,3,4,29,21.70129,855.74074,0.67,2,770,,,,0.02255,0.00864,0.01386,1772
12,3,4,29,21.70129,798.375,0.5,3,4307,,,,0.02255,0.00864,0.01386,1773
12,3,4,29,21.70129,791.63214,0.5,2,4188,,,,0.02255,0.00864,0.01386,1774
2,1,2,1,18.0,628.46354,0.74,3,6356,41723271.0,54.29552,5.0,0.00214,0.00385,0.00321,1775
6,2,2,9,268.66806,634.98142,0.77,3,8681,10531371.0,9.03237,9.0,0.03769,0.05871,0.05083,1776
10,3,2,59,174.38453,628.125,0.8,3,2659,20003548.0,69.73513,,0.06213,0.04564,0.05182,1777
2,1,2,2,24.00625,622.18333,0.65,3,3589,,,,0.00357,0.00528,0.00464,1778
2,1,2,1,205.0,621.69853,0.62,3,3526,8637330.0,36.29173,,0.0244,0.04393,0.03661,1779
10,3,2,37,79.70642,632.87903,0.79,3,4375,16697760.0,29.6869,7.0,0.03517,0.02221,0.02707,1780
2,1,2,3,36.33333,636.385,0.92,3,656,13567116.0,34.40815,,0.00575,0.00807,0.0072,1781
6,2,2,6,108.83958,636.72656,0.84,3,3071,2619940.0,11.47319,,0.01652,0.02403,0.02122,1782
6,2,2,9,48.225,630.96121,0.7,3,4715,5400270.0,14.01637,,0.01145,0.01147,0.01146,1783
2,1,2,2,2.00625,626.85417,0.64,3,2133,8231110.0,35.11173,3.0,0.00095,0.00057,0.00071,1784
6,2,2,9,218.33611,631.56731,0.66,3,3128,4738229.69,18.34467,,0.0317,0.04792,0.04184,1785
2,1,2,4,190.50625,625.84375,0.63,3,2412,,,,0.02482,0.04125,0.03509,1786
10,3,2,68,75.96011,628.9375,0.65,3,3843,3698540.0,16.05433,4.0,0.05683,0.02583,0.03746,1787
5,2,1,20,109.35813,532.61685,0.54,3,4324,8275363.0,11.50576,1.0,0.02657,0.02614,0.0263,1788
3,1,3,2,40.00625,645.00962,0.68,3,809,922387.0,4.23237,,0.00547,0.00871,0.0075,1789
7,2,3,6,108.83958,641.04861,0.9,3,2169,848669.0,2.8503,,0.01652,0.02403,0.02122,1790
6,2,2,9,218.33611,637.42262,0.0,0,7,1748740.0,5.65553,1.0,0.0317,0.04792,0.04184,1791
10,3,2,68,75.96011,631.01823,0.67,3,5980,11424003.0,14.47084,3.0,0.05683,0.02583,0.03746,1792
5,2,1,20,109.35813,550.20312,0.54,3,5644,318400.0,0.86861,,0.02657,0.02614,0.0263,1793
5,2,1,20,109.35813,528.29097,0.5,3,11046,,,,0.02657,0.02614,0.0263,1794
7,2,3,14,14.29732,660.5407,0.6,3,4382,,,,0.01097,0.00492,0.00719,1795
7,2,3,14,14.29732,659.54688,0.6,3,6430,2736780.0,4.42894,1.0,0.01097,0.00492,0.00719,1796
7,2,3,14,14.29732,650.46875,0.81,3,2453,1779228.0,5.27042,,0.01097,0.00492,0.00719,1797
3,1,3,3,120.0,644.49728,0.85,3,2376,3918526.0,5.1259,2.0,0.01571,0.026,0.02214,1798
3,1,3,1,120.0,644.79167,0.76,3,4750,4092809.6,11.76055,3.0,0.01428,0.02571,0.02143,1799
10,3,2,68,75.96011,629.58333,0.61,3,784,1665830.0,4.28842,,0.05683,0.02583,0.03746,1800
3,1,3,1,48.0,640.83824,0.63,3,1126,3055357.0,11.98225,1.0,0.00571,0.01028,0.00857,1801
2,1,2,3,61.67083,607.71635,0.61,3,6576,1860737.0,2.37797,2.0,0.00877,0.0135,0.01172,1802
3,1,3,1,120.0,661.20417,0.61,3,6565,9482660.0,20.42107,,0.01428,0.02571,0.02143,1803
3,1,3,1,120.0,653.66667,0.65,3,551,100529.796,1.87656,,0.01428,0.02571,0.02143,1804
9,3,1,29,65.27974,495.1727,0.56,3,5295,33118510.0,27.64848,1.0,0.02774,0.01798,0.02164,1805
5,2,1,19,71.03289,478.4875,0.6,3,3047,,,,0.02129,0.01779,0.0191,1806
5,2,1,14,449.57321,479.125,0.64,3,265,,,,0.06279,0.09819,0.08492,1807
3,1,3,2,0.0125,680.8892,0.61,3,9076,,,,0.00071,0.00014,0.00036,1808
4,1,4,1,0.0125,741.63587,0.43,3,3479,,,,0.0,0.0,0.0,1809
6,2,2,16,110.75703,623.98148,0.58,3,4834,9140590.0,20.30021,,0.02388,0.02587,0.02513,1810
6,2,2,20,109.35813,578.28333,0.56,3,532,,,,0.02657,0.02614,0.0263,1811
5,2,1,20,109.35813,555.175,0.39,2,567,,,,0.02657,0.02614,0.0263,1812
3,1,3,1,200.0,692.5575,0.57,2,3449,,,,0.02381,0.04285,0.03571,1813
3,1,3,1,0.0125,684.96875,0.65,2,565,,,,0.0,0.0,0.0,1814
4,1,4,1,0.0125,729.13679,0.48,2,726,,,,0.0,0.0,0.0,1815
6,2,2,8,4.13281,618.58173,0.63,3,5905,275114.0,0.63829,1.0,0.00548,0.00188,0.00323,1816
6,2,2,16,110.75703,625.0,0.74,3,1883,4497280.0,18.68908,,0.02388,0.02587,0.02513,1817
10,3,2,26,53.66154,622.5787,0.84,3,4161,7161602.0,15.51644,1.0,0.02422,0.01506,0.0185,1818
10,3,2,59,174.38453,627.88782,0.78,3,3953,,,,0.06213,0.04564,0.05182,1819
2,1,2,3,22.67083,616.22727,0.6,3,2803,,,3.0,0.00412,0.00514,0.00476,1820
2,1,2,1,240.0,621.29464,0.67,3,2489,,,,0.02857,0.05143,0.04286,1821
10,3,2,56,38.96473,587.51346,0.54,3,6871,,,,0.04387,0.01619,0.02657,1822
1,1,1,1,6.75,564.88796,0.46,2,10377,2204760.0,1.01582,,0.0008,0.00144,0.0012,1823
3,1,3,2,0.0125,681.9375,0.64,3,5365,7730800.0,15.0594,,0.00071,0.00014,0.00036,1824
3,1,3,1,0.0125,677.75943,0.6,3,5903,3329360.0,4.21068,,0.0,0.0,0.0,1825
10,3,2,48,67.15286,614.84722,0.59,3,7274,45065136.4,163.89674,5.0,0.04152,0.02109,0.02875,1826
10,3,2,48,67.15286,616.885,0.66,3,6615,61305094.0,138.94328,3.0,0.04152,0.02109,0.02875,1827
10,3,2,48,67.15286,620.66447,0.71,3,4372,25851000.0,97.65244,,0.04152,0.02109,0.02875,1828
10,3,2,47,144.42048,612.22794,0.89,3,2804,,,,0.05,0.03751,0.04219,1829
2,1,2,2,24.00625,633.0125,0.42,2,1007,,,,0.00357,0.00528,0.00464,1830
1,1,1,1,0.0125,479.82065,0.61,3,4300,12374900.0,17.62646,,0.0,0.0,0.0,1831
5,2,1,5,52.8075,486.17628,0.52,3,7854,,,,0.00914,0.01188,0.01085,1832
6,2,2,10,40.90875,638.39904,0.72,3,5848,1341654.0,3.58537,,0.01129,0.01005,0.01051,1833
6,2,2,10,30.4075,637.23214,0.87,3,1577,5804135.0,42.05034,5.0,0.01004,0.0078,0.00864,1834
10,3,2,56,38.96473,579.88032,0.57,3,5983,1562150.0,2.14969,,0.04387,0.01619,0.02657,1835
10,3,2,56,38.96473,590.52604,0.63,3,4244,2736658.0,7.16021,1.0,0.04387,0.01619,0.02657,1836
10,3,2,47,144.42048,618.2,0.9,3,1774,,,,0.05,0.03751,0.04219,1837
10,3,2,47,144.42048,615.39286,0.91,3,1492,,,,0.05,0.03751,0.04219,1838
7,2,3,14,14.29732,666.83333,0.62,2,662,,,,0.01097,0.00492,0.00719,1839
3,1,3,2,24.00625,644.55,0.5,3,1704,,,,0.00357,0.00528,0.00464,1840
3,1,3,2,0.0125,682.52431,0.5,2,1437,,,,0.00071,0.00014,0.00036,1841
3,1,3,1,0.0125,697.50658,0.55,2,1146,,,,0.0,0.0,0.0,1842
5,2,1,20,109.35813,548.01389,0.28,2,421,,,,0.02657,0.02614,0.0263,1843
5,2,1,5,52.8075,491.29167,0.43,2,1447,,,,0.00914,0.01188,0.01085,1844
5,2,1,20,109.35813,543.875,0.0,1,44,,,,0.02657,0.02614,0.0263,1845
11,3,3,29,9.925,720.23438,0.81,3,3900,43555774.0,186.65668,7.0,0.02115,0.00612,0.01176,1846
11,3,3,29,9.925,705.425,0.78,3,3886,87741100.0,355.5604,3.0,0.02115,0.00612,0.01176,1847
15,4,3,178,32.24298,687.68452,0.83,3,5102,33033983.0,106.60735,6.0,0.13009,0.03216,0.06888,1848
16,4,4,91,20.03668,739.94792,0.86,3,3611,3823010.0,16.11681,3.0,0.06658,0.01713,0.03567,1849
16,4,4,91,20.03668,728.945,0.85,3,4632,54315864.0,164.56584,17.0,0.06658,0.01713,0.03567,1850
3,1,3,2,24.75,718.73958,0.82,3,3835,52693529.0,203.38427,9.0,0.00366,0.00544,0.00477,1851
15,4,3,208,5.37564,707.805,0.8,3,6000,84925654.0,235.80571,4.0,0.14828,0.03068,0.07478,1852
15,4,3,208,5.37564,707.67647,0.83,3,4563,24181793.0,93.54085,3.0,0.14828,0.03068,0.07478,1853
15,4,3,208,5.37564,700.15441,0.81,3,5558,24065110.4,86.91479,2.0,0.14828,0.03068,0.07478,1854
15,4,3,178,32.24298,686.80882,0.81,3,4686,53822774.0,192.01401,4.0,0.13009,0.03216,0.06888,1855
15,4,3,178,32.24298,693.06667,0.71,3,4639,30011634.6,126.1254,6.0,0.13009,0.03216,0.06888,1856
15,4,3,178,32.24298,686.125,0.75,3,4362,7168847.0,28.42834,3.0,0.13009,0.03216,0.06888,1857
15,4,3,114,1303.30189,677.73438,0.79,3,3456,20604520.0,118.17008,,0.23575,0.2954,0.27303,1858
15,4,3,114,1303.30189,671.8375,0.76,3,2950,19744347.0,149.29431,2.0,0.23575,0.2954,0.27303,1859
15,4,3,114,1303.30189,675.95455,0.77,3,1633,10837921.1,87.67047,2.0,0.23575,0.2954,0.27303,1860
15,4,3,114,1303.30189,677.8125,0.8,3,1913,39542160.0,314.90547,5.0,0.23575,0.2954,0.27303,1861
12,3,4,58,140.57845,778.30114,0.83,3,5804,25397825.0,68.66898,10.0,0.05739,0.03825,0.04543,1862
16,4,4,161,101.9943,767.33824,0.86,3,3691,9671878.0,43.30139,,0.12626,0.04468,0.07527,1863
16,4,4,161,101.9943,758.1875,0.89,3,4155,10944099.9,44.6515,1.0,0.12626,0.04468,0.07527,1864
16,4,4,161,101.9943,755.6875,0.89,3,2355,14891899.0,53.10534,,0.12626,0.04468,0.07527,1865
16,4,4,91,20.03668,750.58036,0.85,3,1234,4767969.0,21.58822,6.0,0.06658,0.01713,0.03567,1866
16,4,4,91,20.03668,741.565,0.9,3,6271,3037006.39,8.13005,1.0,0.06658,0.01713,0.03567,1867
16,4,4,91,20.03668,733.725,0.88,3,3757,16373010.0,62.02967,,0.06658,0.01713,0.03567,1868
3,1,3,2,24.75,724.11207,0.81,3,7303,33854280.0,73.30672,2.0,0.00366,0.00544,0.00477,1869
3,1,3,2,24.75,713.99107,0.83,3,7686,7608660.0,19.07075,,0.00366,0.00544,0.00477,1870
15,4,3,208,5.37564,702.52778,0.82,3,4216,3020150.0,11.05067,7.0,0.14828,0.03068,0.07478,1871
7,2,3,11,12.28182,692.6875,0.73,3,2997,3577870.0,17.6927,2.0,0.00859,0.00406,0.00576,1872
11,3,3,26,11.98846,690.97222,0.68,3,1750,,,,0.01926,0.00613,0.01105,1873
7,2,3,11,12.28182,685.48611,0.72,3,3827,9674840.0,46.01455,,0.00859,0.00406,0.00576,1874
7,2,3,6,2.75625,674.575,0.8,3,2192,14799947.0,108.68557,3.0,0.00389,0.0013,0.00227,1875
7,2,3,14,4.09911,679.14167,0.81,3,1825,7803011.0,53.62116,,0.00976,0.00273,0.00537,1876
11,3,3,34,11.43897,678.33929,0.8,3,2805,13652600.0,84.26605,4.0,0.0249,0.00716,0.01381,1877
12,3,4,58,140.57845,785.22794,0.85,3,4151,12944561.2,43.07161,6.0,0.05739,0.03825,0.04543,1878
12,3,4,58,140.57845,776.10938,0.87,3,3156,19334165.5,82.96045,4.0,0.05739,0.03825,0.04543,1879
12,3,4,58,140.57845,775.80357,0.86,3,1600,14099850.0,95.71297,2.0,0.05739,0.03825,0.04543,1880
4,1,4,4,10.50625,764.93182,0.87,3,2011,11625880.0,72.72085,3.0,0.00339,0.00268,0.00294,1881
16,4,4,161,101.9943,757.08333,0.9,3,3275,9804472.0,35.96222,,0.12626,0.04468,0.07527,1882
16,4,4,91,20.03668,745.86184,0.9,3,3427,8305260.0,28.11616,,0.06658,0.01713,0.03567,1883
16,4,4,79,18.28101,737.21739,0.9,3,5022,8751540.0,24.64948,,0.05781,0.01504,0.03108,1884
16,4,4,79,18.28101,728.85577,0.91,3,2771,11269030.0,42.10987,,0.05781,0.01504,0.03108,1885
3,1,3,2,24.75,721.60714,0.87,3,4999,28315280.0,74.63471,5.0,0.00366,0.00544,0.00477,1886
15,4,3,208,5.37564,705.00781,0.81,3,4973,22328458.3,82.20739,1.0,0.14828,0.03068,0.07478,1887
7,2,3,18,42.425,713.54167,0.87,3,3967,10249470.0,37.7932,,0.01717,0.01151,0.01364,1888
7,2,3,18,42.425,706.625,0.85,3,1849,986503.0,8.41035,,0.01717,0.01151,0.01364,1889
7,2,3,16,2.40156,701.15,0.79,3,6831,2310848.69,8.17295,7.0,0.01098,0.00265,0.00578,1890
3,1,3,2,20.25625,696.4625,0.83,3,1954,7827020.0,53.16213,,0.00312,0.00448,0.00397,1891
11,3,3,26,11.98846,692.08333,0.8,3,6324,19113800.0,82.76304,,0.01926,0.00613,0.01105,1892
7,2,3,11,4.16591,686.55357,0.82,3,2442,10012190.0,63.33361,1.0,0.00763,0.00232,0.00431,1893
7,2,3,16,2.40156,689.56818,0.83,3,2675,,,3.0,0.01098,0.00265,0.00578,1894
11,3,3,34,11.43897,679.77778,0.75,3,2978,45609991.0,285.26555,3.0,0.0249,0.00716,0.01381,1895
11,3,3,34,11.43897,680.75962,0.75,3,3194,7113168.3,42.24042,4.0,0.0249,0.00716,0.01381,1896
11,3,3,34,11.43897,680.84375,0.76,3,2766,23842524.7,150.93604,1.0,0.0249,0.00716,0.01381,1897
8,2,4,14,162.95714,786.06818,0.83,3,4386,29449231.0,132.71034,4.0,0.02867,0.03677,0.03373,1898
8,2,4,14,162.95714,779.90833,0.89,3,1637,20048181.0,84.31556,10.0,0.02867,0.03677,0.03373,1899
8,2,4,13,41.73212,771.91912,0.87,3,3293,3052902.1,11.14707,,0.01353,0.01065,0.01173,1900
8,2,4,13,41.73212,763.12069,0.83,3,4959,23910306.0,49.06984,1.0,0.01353,0.01065,0.01173,1901
4,1,4,1,0.0125,752.48958,0.92,3,555,,,,0.0,0.0,0.0,1902
16,4,4,79,18.28101,750.07955,0.9,3,2754,9681480.0,44.37721,,0.05781,0.01504,0.03108,1903
16,4,4,79,18.28101,740.66667,0.89,3,4006,9178270.0,31.02594,,0.05781,0.01504,0.03108,1904
16,4,4,79,18.28101,729.21,0.87,3,4894,35695665.0,91.99497,4.0,0.05781,0.01504,0.03108,1905
7,2,3,19,16.50987,716.13942,0.86,3,5116,15599093.0,38.59617,5.0,0.0148,0.0061,0.00937,1906
7,2,3,19,16.50987,706.11842,0.85,3,6654,15504900.0,41.00544,,0.0148,0.0061,0.00937,1907
11,3,3,41,17.70689,697.08333,0.75,3,4794,8122178.0,35.65221,,0.03064,0.0095,0.01743,1908
11,3,3,41,17.70689,689.23077,0.75,3,6207,18865057.0,52.96481,3.0,0.03064,0.0095,0.01743,1909
7,2,3,11,9.31705,680.41667,0.79,3,2781,11453832.1,75.91444,3.0,0.00824,0.00342,0.00523,1910
7,2,3,5,3.8075,680.98333,0.82,3,5033,10740300.0,37.3936,,0.0033,0.00138,0.0021,1911
12,3,4,56,21.51808,783.26042,0.81,3,3982,115062724.0,438.8517,8.0,0.04179,0.01245,0.02346,1912
8,2,4,7,5.075,779.28472,0.81,3,1722,13082861.0,51.14021,9.0,0.00488,0.00194,0.00304,1913
4,1,4,1,0.0125,768.35795,0.87,3,4438,11594245.7,42.51681,6.0,0.0,0.0,0.0,1914
8,2,4,8,5.83125,759.49219,0.88,3,1254,10779820.0,35.6154,3.0,0.00569,0.00225,0.00354,1915
8,2,4,8,5.83125,752.39844,0.89,3,4042,,,,0.00569,0.00225,0.00354,1916
8,2,4,11,7.37045,742.17105,0.89,3,3657,2180840.0,7.86134,3.0,0.00801,0.003,0.00488,1917
8,2,4,11,7.37045,733.92763,0.88,3,5165,1444610.0,5.11027,,0.00801,0.003,0.00488,1918
7,2,3,19,16.50987,722.65625,0.87,3,3158,332367.0,1.13602,,0.0148,0.0061,0.00937,1919
15,4,3,78,31.30994,706.5875,0.79,3,6958,6169772.0,13.36661,3.0,0.05865,0.01769,0.03305,1920
15,4,3,78,31.30994,694.60417,0.76,3,2797,,,,0.05865,0.01769,0.03305,1921
12,3,4,25,27.639,768.27717,0.88,3,3705,12421891.0,29.90252,4.0,0.02041,0.00934,0.01349,1922
8,2,4,11,7.37045,753.30625,0.9,3,4885,2558196.5,8.37774,3.0,0.00801,0.003,0.00488,1923
8,2,4,11,7.37045,740.9375,0.9,3,5918,20237169.0,45.797,10.0,0.00801,0.003,0.00488,1924
12,3,4,37,18.69932,731.3125,0.87,3,269,4780540.19,20.14511,,0.0279,0.00914,0.01618,1925
11,3,3,37,18.69932,725.25962,0.83,3,2850,4403520.0,21.5541,5.0,0.0279,0.00914,0.01618,1926
11,3,3,37,18.69932,718.99519,0.85,3,4362,16509259.0,36.245,1.0,0.0279,0.00914,0.01618,1927
15,4,3,78,31.30994,706.71196,0.8,3,5096,1774920.0,5.67582,,0.05865,0.01769,0.03305,1928
15,4,3,78,31.30994,692.39286,0.81,3,6356,4902320.0,14.88814,1.0,0.05865,0.01769,0.03305,1929
7,2,3,8,7.63281,680.975,0.78,3,4718,22532670.1,90.77911,1.0,0.0059,0.00263,0.00386,1930
4,1,4,4,2.50937,776.8125,0.83,3,2992,5758576.9,24.48584,3.0,0.00244,0.00096,0.00152,1931
8,2,4,21,11.15238,772.3125,0.88,3,1488,27591000.0,149.26423,,0.01559,0.00524,0.00912,1932
8,2,4,21,11.15238,769.73214,0.9,3,2434,6914740.0,30.32918,4.0,0.01559,0.00524,0.00912,1933
8,2,4,21,11.15238,765.44318,0.92,3,2036,17743785.4,64.38699,8.0,0.01559,0.00524,0.00912,1934
8,2,4,5,0.0125,755.54167,0.89,3,3294,31478299.2,127.08773,,0.00285,0.00057,0.00143,1935
4,1,4,3,12.00833,747.09722,0.93,3,2881,11146145.0,55.41645,,0.00285,0.00286,0.00286,1936
4,1,4,3,12.00833,742.0625,0.91,3,3014,,,,0.00285,0.00286,0.00286,1937
8,2,4,5,5.2075,732.3125,0.86,3,2695,7612110.0,26.2373,1.0,0.00347,0.00168,0.00235,1938
8,2,4,5,5.2075,733.75694,0.81,3,613,79182002.0,319.75167,1.0,0.00347,0.00168,0.00235,1939
7,2,3,10,8.6575,722.25,0.9,3,3255,46199600.0,161.27255,,0.00745,0.00314,0.00475,1940
7,2,3,10,8.6575,712.00568,0.88,3,5026,70685300.0,195.67487,1.0,0.00745,0.00314,0.00475,1941
11,3,3,38,17.36776,703.5625,0.82,3,5125,29914900.0,88.44466,5.0,0.02846,0.009,0.01629,1942
11,3,3,38,17.36776,692.1625,0.0,3,6181,19824460.0,52.50712,,0.02846,0.009,0.01629,1943
11,3,3,38,17.36776,692.90341,0.84,3,4402,78050677.0,278.00109,6.0,0.02846,0.009,0.01629,1944
7,2,3,17,10.07691,681.9875,0.0,3,4011,66649110.0,209.04816,6.0,0.01261,0.00444,0.0075,1945
15,4,3,107,20.23206,647.72222,0.0,3,3803,1698542.5,10.72329,,0.07801,0.01945,0.04141,1946
15,4,3,107,20.23206,643.30208,0.0,3,4752,,,1.0,0.07801,0.01945,0.04141,1947
15,4,3,107,20.23206,639.80357,0.0,3,2440,,,1.0,0.07801,0.01945,0.04141,1948
11,3,3,66,27.68523,676.5,0.0,3,3035,45019120.0,98.14314,2.0,0.04966,0.0152,0.02812,1949
11,3,3,66,27.68523,666.94167,0.0,1,7,55325300.0,218.23024,,0.04966,0.0152,0.02812,1950
11,3,3,66,27.68523,660.55682,0.0,3,1473,22954900.0,123.15905,,0.04966,0.0152,0.02812,1951
11,3,3,33,20.75606,661.57955,0.0,3,6546,161476143.0,543.28248,4.0,0.02529,0.00901,0.01512,1952
11,3,3,33,20.75606,656.07812,0.0,3,7091,255227105.0,529.81759,12.0,0.02529,0.00901,0.01512,1953
11,3,3,43,21.47209,653.58333,0.0,3,3804,616454.0,3.42302,2.0,0.03251,0.01059,0.01881,1954
15,4,3,107,20.23206,648.55556,0.66,3,3550,5674200.0,41.18321,,0.07801,0.01945,0.04141,1955
15,4,3,107,20.23206,645.26786,0.63,3,2498,8268881.0,62.26841,,0.07801,0.01945,0.04141,1956
10,3,2,34,9.70184,638.30469,0.61,3,7162,6922700.0,25.35663,,0.02469,0.00678,0.0135,1957
11,3,3,43,21.47209,655.125,0.56,3,3119,49320900.0,456.45005,,0.03251,0.01059,0.01881,1958
11,3,3,43,21.47209,651.78125,0.68,3,1297,469061.0,5.55085,,0.03251,0.01059,0.01881,1959
11,3,3,43,21.47209,650.96875,0.66,3,1696,6424390.0,61.60809,,0.03251,0.01059,0.01881,1960
7,2,3,17,3.33309,644.3625,0.66,3,4823,47110146.0,160.04043,2.0,0.01181,0.00299,0.0063,1961
15,4,3,94,44.79375,686.30263,0.72,3,5398,80220090.0,247.34753,,0.07166,0.02286,0.04116,1962
15,4,3,94,44.79375,674.51875,0.66,3,6000,21570600.0,65.8385,2.0,0.07166,0.02286,0.04116,1963
7,2,3,21,511.2244,676.33333,0.77,3,486,7919220.0,182.83186,,0.07512,0.1124,0.09842,1964
7,2,3,21,511.2244,674.125,0.73,3,1527,7608100.0,179.56763,,0.07512,0.1124,0.09842,1965
7,2,3,21,511.2244,672.375,0.77,3,1441,7735980.0,203.58971,,0.07512,0.1124,0.09842,1966
7,2,3,21,511.2244,670.75,0.73,3,818,2376690.0,102.85814,,0.07512,0.1124,0.09842,1967
7,2,3,21,511.2244,669.25,0.75,3,1365,20112865.0,645.97686,3.0,0.07512,0.1124,0.09842,1968
7,2,3,21,511.2244,668.4375,0.79,3,1154,47675120.0,1152.29925,,0.07512,0.1124,0.09842,1969
7,2,3,21,511.2244,666.45833,0.72,3,244,1923884.0,74.53162,,0.07512,0.1124,0.09842,1970
7,2,3,21,511.2244,663.66667,0.79,3,1303,3461950.0,97.92827,,0.07512,0.1124,0.09842,1971
7,2,3,21,511.2244,662.5,0.8,3,619,10651652.1,261.86984,10.0,0.07512,0.1124,0.09842,1972
7,2,3,21,511.2244,659.625,0.84,3,277,1736710.0,68.91884,,0.07512,0.1124,0.09842,1973
7,2,3,21,511.2244,657.625,0.71,3,1635,2181710.0,70.50088,,0.07512,0.1124,0.09842,1974
7,2,3,21,511.2244,658.0,0.76,3,1478,942953.0,33.80251,1.0,0.07512,0.1124,0.09842,1975
7,2,3,21,511.2244,656.08333,0.74,3,1405,,,,0.07512,0.1124,0.09842,1976
7,2,3,21,511.2244,654.16667,0.78,3,769,,,,0.07512,0.1124,0.09842,1977
15,4,3,117,12.93301,657.47917,0.53,3,4471,,,,0.08428,0.01932,0.04368,1978
15,4,3,117,12.93301,653.22826,0.5,3,10606,695347.0,2.39911,,0.08428,0.01932,0.04368,1979
15,4,3,117,12.93301,650.40625,0.49,3,9428,3056884.0,10.69819,4.0,0.08428,0.01932,0.04368,1980
7,2,3,21,511.2244,674.04167,0.75,3,1436,,,,0.07512,0.1124,0.09842,1981
7,2,3,21,511.2244,672.375,0.73,3,1105,350238.0,10.63118,,0.07512,0.1124,0.09842,1982
7,2,3,21,511.2244,669.875,0.79,3,1289,51071200.0,1412.89016,,0.07512,0.1124,0.09842,1983
7,2,3,21,511.2244,671.3125,0.73,3,434,,,,0.07512,0.1124,0.09842,1984
7,2,3,21,511.2244,667.3125,0.78,3,1459,698238.0,17.94021,3.0,0.07512,0.1124,0.09842,1985
7,2,3,21,511.2244,665.34375,0.77,3,1761,12544948.0,209.4888,3.0,0.07512,0.1124,0.09842,1986
7,2,3,21,511.2244,662.60417,0.75,3,3596,1458740.0,14.80831,1.0,0.07512,0.1124,0.09842,1987
7,2,3,21,511.2244,660.0,0.73,3,1450,,,,0.07512,0.1124,0.09842,1988
7,2,3,21,511.2244,660.1875,0.77,3,568,,,,0.07512,0.1124,0.09842,1989
15,4,3,145,16.97416,696.70833,0.7,3,9973,12745671.1,34.54897,2.0,0.10473,0.02418,0.05438,1990
15,4,3,145,16.97416,688.04605,0.65,3,6141,,,,0.10473,0.02418,0.05438,1991
15,4,3,145,16.97416,693.21,0.73,3,9947,18034681.0,43.27919,,0.10473,0.02418,0.05438,1992
11,3,3,64,8.46191,688.20536,0.66,3,1477,38459970.0,61.83897,3.0,0.04594,0.0108,0.02398,1993
11,3,3,64,8.46191,683.3125,0.65,3,9256,160594388.0,547.92719,,0.04594,0.0108,0.02398,1994
15,4,3,171,12.1326,674.52206,0.62,3,7157,57395513.0,257.59185,3.0,0.1227,0.02685,0.06279,1995
15,4,3,171,12.1326,668.67969,0.64,3,7606,18854863.0,72.0792,2.0,0.1227,0.02685,0.06279,1996
15,4,3,702,15.70241,670.99107,0.59,3,5978,7296110.0,27.89788,,0.50187,0.10336,0.2528,1997
15,4,3,117,12.93301,663.14062,0.5,3,7546,12293900.0,45.01653,,0.08428,0.01932,0.04368,1998
15,4,3,145,16.97416,703.39167,0.76,3,5427,4631290.0,16.93139,,0.10473,0.02418,0.05438,1999
