POB_S_AGUA,AREA_GEO,CAPACITY_W,DENSITY_WE,TOTAL_DEGR,WEGHITED_T,WEIGHTED_B,WEIGHTED_1,Frecuencia,Volumen,FrecCateg,PrecCateg,VolCateg,ProbaFP,ProbaVP,NormaFrec,NormaVol,IS50,IS90,IS75,Grupos,Grupos2,Precipitac,id
277,338232.9876,29914900.0,88.4446553,5,0.034714141,0.0,6.02e-05,38,17.36776316,3,3,2,0.237816764,0.350877193,0.05278174,0.004132218,0.028456979,0.00899717,0.016294598,4,11,703.5625,578
142,377557.5927,19824460.0,52.50711516,0,0.0,0.0,0.0,38,17.36776316,3,3,2,0.237816764,0.350877193,0.05278174,0.004132218,0.028456979,0.00899717,0.016294598,4,11,692.1625,579
353,280756.7328,78050677.0,278.0010874,6,0.035163474,1.056156,0.000213972,38,17.36776316,3,3,2,0.237816764,0.350877193,0.05278174,0.004132218,0.028456979,0.00899717,0.016294598,4,11,692.9034091,580
89,318821.7909,66649110.0,209.0481639,6,0.056477631,0.0,0.000435679,17,10.07691176,2,3,2,0.329434698,0.350877193,0.022824536,0.002396296,0.012610416,0.00443912,0.007503356,3,7,681.9875,581
177,158397.5773,1698542.5,10.72328586,0,0.0,0.0,0.0,107,20.23205607,4,3,2,0.218323587,0.350877193,0.151212553,0.004814194,0.078013374,0.01945403,0.041413784,5,15,647.7222222,582
130,167173.7396,0.0,0.0,1,0.036995489,0.00771605,0.0,107,20.23205607,4,3,2,0.218323587,0.350877193,0.151212553,0.004814194,0.078013374,0.01945403,0.041413784,5,15,643.3020833,583
65,98944.4431,0.0,0.0,1,0.001649221,0.0415809,0.000107416,107,20.23205607,4,3,2,0.218323587,0.350877193,0.151212553,0.004814194,0.078013374,0.01945403,0.041413784,5,15,639.8035714,584
216,458708.7807,45019120.0,98.14313982,2,0.078942812,0.000428669,5.03e-05,66,27.68522727,3,3,3,0.237816764,0.218323587,0.092724679,0.006588764,0.049656722,0.015202356,0.028122743,4,11,676.5,585
13,253518.028,55325300.0,218.2302396,0,0.0,0.0,0.0,66,27.68522727,3,3,3,0.237816764,0.218323587,0.092724679,0.006588764,0.049656722,0.015202356,0.028122743,4,11,666.9416667,586
132,186384.1857,22954900.0,123.1590541,0,0.0,0.0,0.0,66,27.68522727,3,3,3,0.237816764,0.218323587,0.092724679,0.006588764,0.049656722,0.015202356,0.028122743,4,11,660.5568182,587
309,297223.172,161476143.0,543.2824833,4,0.073030561,0.565844,6.53e-05,33,20.75606061,3,3,2,0.237816764,0.350877193,0.045649073,0.004938958,0.025294015,0.009009969,0.015116486,4,11,661.5795455,588
414,481726.3672,255227105.0,529.8175943,12,0.148533875,0.5317215,6.96e-05,33,20.75606061,3,3,2,0.237816764,0.350877193,0.045649073,0.004938958,0.025294015,0.009009969,0.015116486,4,11,656.078125,589
172,180090.5618,616454.0,3.42302225,2,0.815096889,0.0,6.87e-05,43,21.47209302,3,3,3,0.237816764,0.218323587,0.059914408,0.005109442,0.032511925,0.010589939,0.018810684,4,11,653.5833333,590
162,137779.4398,5674200.0,41.18321287,0,0.0,0.0,0.0,107,20.23205607,4,3,2,0.218323587,0.350877193,0.151212553,0.004814194,0.078013374,0.01945403,0.041413784,5,15,648.5555556,591
106,132794.166,8268881.0,62.2684057,0,0.0,0.0,0.0,107,20.23205607,4,3,2,0.218323587,0.350877193,0.151212553,0.004814194,0.078013374,0.01945403,0.041413784,5,15,645.2678571,592
105,273013.4299,6922700.0,25.35662807,0,0.0,0.0,0.0,34,9.701838235,3,2,2,0.2734375,0.265625,0.047075606,0.002306992,0.024691299,0.006783854,0.013499146,3,10,638.3046875,593
64,108053.2246,49320900.0,456.450052,0,0.0,0.0,0.0,43,21.47209302,3,3,3,0.237816764,0.218323587,0.059914408,0.005109442,0.032511925,0.010589939,0.018810684,4,11,655.125,594
108,84502.51665,469061.0,5.550852431,0,0.0,0.0,0.0,43,21.47209302,3,3,3,0.237816764,0.218323587,0.059914408,0.005109442,0.032511925,0.010589939,0.018810684,4,11,651.78125,595
62,104278.3443,6424390.0,61.60809361,0,0.0,0.0,0.0,43,21.47209302,3,3,3,0.237816764,0.218323587,0.059914408,0.005109442,0.032511925,0.010589939,0.018810684,4,11,650.96875,596
178,294364.0277,47110146.0,160.0404314,2,0.03864471,0.0,0.000205379,17,3.333088235,2,3,1,0.329434698,0.249512671,0.022824536,0.000790619,0.011807577,0.00299401,0.006299098,3,7,644.3625,597
300,324321.3698,80220090.0,247.3475308,0,0.0,0.0,0.0,94,44.79375,4,3,3,0.218323587,0.218323587,0.132667618,0.010662234,0.071664926,0.022862772,0.04116358,5,15,686.3026316,598
181,327628.9804,21570600.0,65.83849809,2,0.005024049,0.00231482,7.95e-06,94,44.79375,4,3,3,0.218323587,0.218323587,0.132667618,0.010662234,0.071664926,0.022862772,0.04116358,5,15,674.51875,599
36,43314.22418,7919220.0,182.8318561,0,0.0,0.0,0.0,21,511.2244048,2,3,4,0.329434698,0.18128655,0.02853067,0.121717482,0.075124076,0.112398801,0.098420779,3,7,676.3333333,600
81,42368.99396,7608100.0,179.567634,0,0.0,0.0,0.0,21,511.2244048,2,3,4,0.329434698,0.18128655,0.02853067,0.121717482,0.075124076,0.112398801,0.098420779,3,7,674.125,601
82,37997.89338,7735980.0,203.5897075,0,0.0,0.0,0.0,21,511.2244048,2,3,4,0.329434698,0.18128655,0.02853067,0.121717482,0.075124076,0.112398801,0.098420779,3,7,672.375,602
21,23106.48473,2376690.0,102.8581382,0,0.0,0.0,0.0,21,511.2244048,2,3,4,0.329434698,0.18128655,0.02853067,0.121717482,0.075124076,0.112398801,0.098420779,3,7,670.75,603
64,31135.58122,20112865.0,645.9768602,3,0.009130494,0.0216907,0.000104408,21,511.2244048,2,3,4,0.329434698,0.18128655,0.02853067,0.121717482,0.075124076,0.112398801,0.098420779,3,7,669.25,604
77,41373.90526,47675120.0,1152.29925,0,0.0,0.0,0.0,21,511.2244048,2,3,4,0.329434698,0.18128655,0.02853067,0.121717482,0.075124076,0.112398801,0.098420779,3,7,668.4375,605
15,25812.99054,1923884.0,74.53161992,0,0.0,0.0,0.0,21,511.2244048,2,3,4,0.329434698,0.18128655,0.02853067,0.121717482,0.075124076,0.112398801,0.098420779,3,7,666.4583333,606
139,35351.8961,3461950.0,97.92826927,0,0.0,0.0,0.0,21,511.2244048,2,3,4,0.329434698,0.18128655,0.02853067,0.121717482,0.075124076,0.112398801,0.098420779,3,7,663.6666667,607
61,40675.3687,10651652.1,261.8698353,10,0.029772319,0.0,4.73e-05,21,511.2244048,2,3,4,0.329434698,0.18128655,0.02853067,0.121717482,0.075124076,0.112398801,0.098420779,3,7,662.5,608
15,25199.35041,1736710.0,68.91884005,0,0.0,0.0,0.0,21,511.2244048,2,3,4,0.329434698,0.18128655,0.02853067,0.121717482,0.075124076,0.112398801,0.098420779,3,7,659.625,609
102,30945.85614,2181710.0,70.50087709,0,0.0,0.0,0.0,21,511.2244048,2,3,4,0.329434698,0.18128655,0.02853067,0.121717482,0.075124076,0.112398801,0.098420779,3,7,657.625,610
109,27895.94423,942953.0,33.80251238,1,0.004106445,0.0,0.0,21,511.2244048,2,3,4,0.329434698,0.18128655,0.02853067,0.121717482,0.075124076,0.112398801,0.098420779,3,7,658.0,611
87,36565.94085,0.0,0.0,0,0.0,0.0,0.0,21,511.2244048,2,3,4,0.329434698,0.18128655,0.02853067,0.121717482,0.075124076,0.112398801,0.098420779,3,7,656.0833333,612
78,33218.9274,0.0,0.0,0,0.0,0.0,0.0,21,511.2244048,2,3,4,0.329434698,0.18128655,0.02853067,0.121717482,0.075124076,0.112398801,0.098420779,3,7,654.1666667,613
68,207351.2556,0.0,0.0,0,0.0,0.0,0.0,117,12.93301282,4,3,2,0.218323587,0.350877193,0.165477889,0.003076322,0.084277105,0.019316478,0.043676713,5,15,657.4791667,614
143,289835.7797,695347.0,2.399106835,0,0.0,0.0,0.0,117,12.93301282,4,3,2,0.218323587,0.350877193,0.165477889,0.003076322,0.084277105,0.019316478,0.043676713,5,15,653.2282609,615
460,285738.5387,3056884.0,10.69818588,4,0.036112565,0.0,3.33e-05,117,12.93301282,4,3,2,0.218323587,0.350877193,0.165477889,0.003076322,0.084277105,0.019316478,0.043676713,5,15,650.40625,616
106,27381.83919,0.0,0.0,0,0.0,0.0,0.0,21,511.2244048,2,3,4,0.329434698,0.18128655,0.02853067,0.121717482,0.075124076,0.112398801,0.098420779,3,7,674.0416667,617
74,32944.42685,350238.0,10.631176,0,0.0,0.0,0.0,21,511.2244048,2,3,4,0.329434698,0.18128655,0.02853067,0.121717482,0.075124076,0.112398801,0.098420779,3,7,672.375,618
100,36146.61743,51071200.0,1412.890158,0,0.0,0.0,0.0,21,511.2244048,2,3,4,0.329434698,0.18128655,0.02853067,0.121717482,0.075124076,0.112398801,0.098420779,3,7,669.875,619
21,35420.75139,0.0,0.0,0,0.0,0.0,0.0,21,511.2244048,2,3,4,0.329434698,0.18128655,0.02853067,0.121717482,0.075124076,0.112398801,0.098420779,3,7,671.3125,620
126,38920.28516,698238.0,17.94020771,3,0.045208379,0.0,0.001575146,21,511.2244048,2,3,4,0.329434698,0.18128655,0.02853067,0.121717482,0.075124076,0.112398801,0.098420779,3,7,667.3125,621
98,59883.6227,12544948.0,209.4887957,3,0.014039314,0.0,0.0,21,511.2244048,2,3,4,0.329434698,0.18128655,0.02853067,0.121717482,0.075124076,0.112398801,0.098420779,3,7,665.34375,622
3490,98508.18649,1458740.0,14.8083124,1,0.004106445,0.0,6.44e-06,21,511.2244048,2,3,4,0.329434698,0.18128655,0.02853067,0.121717482,0.075124076,0.112398801,0.098420779,3,7,662.6041667,623
75,28526.7071,0.0,0.0,0,0.0,0.0,0.0,21,511.2244048,2,3,4,0.329434698,0.18128655,0.02853067,0.121717482,0.075124076,0.112398801,0.098420779,3,7,660.0,624
53,68959.33205,0.0,0.0,0,0.0,0.0,0.0,21,511.2244048,2,3,4,0.329434698,0.18128655,0.02853067,0.121717482,0.075124076,0.112398801,0.098420779,3,7,660.1875,625
907,368916.1249,12745671.1,34.54896721,2,0.051501298,0.00300069,7.73e-06,145,16.97415517,4,3,2,0.218323587,0.350877193,0.205420827,0.004038501,0.104729664,0.024176734,0.054384083,5,15,696.7083333,626
158,242451.3784,0.0,0.0,0,0.0,0.0,0.0,145,16.97415517,4,3,2,0.218323587,0.350877193,0.205420827,0.004038501,0.104729664,0.024176734,0.054384083,5,15,688.0460526,627
243,416705.5992,18034681.0,43.27919047,0,0.0,0.0,0.0,145,16.97415517,4,3,2,0.218323587,0.350877193,0.205420827,0.004038501,0.104729664,0.024176734,0.054384083,5,15,693.21,628
97,621937.4294,38459970.0,61.83896994,3,0.031415699,0.0,0.0,64,8.461914063,3,3,2,0.237816764,0.350877193,0.089871612,0.002011771,0.045941692,0.010797755,0.023976731,4,11,688.2053571,629
314,293094.3951,160594388.0,547.927189,0,0.0,0.0,0.0,64,8.461914063,3,3,2,0.237816764,0.350877193,0.089871612,0.002011771,0.045941692,0.010797755,0.023976731,4,11,683.3125,630
185,222815.7212,57395513.0,257.5918463,3,2.59106976,0.0,0.000392283,171,12.13260234,4,3,2,0.218323587,0.350877193,0.242510699,0.002885747,0.122698223,0.026848242,0.062791985,5,15,674.5220588,631
438,261585.3617,18854863.0,72.0791977,2,0.047467389,0.000257202,9.67e-06,171,12.13260234,4,3,2,0.218323587,0.350877193,0.242510699,0.002885747,0.122698223,0.026848242,0.062791985,5,15,668.6796875,632
214,261529.181,7296110.0,27.89788112,0,0.0,0.0,0.0,702,15.70241453,4,3,2,0.218323587,0.350877193,1.0,0.003735705,0.501867853,0.103362135,0.252801779,5,15,670.9910714,633
184,273097.4403,12293900.0,45.01653324,0,0.0,0.0,0.0,117,12.93301282,4,3,2,0.218323587,0.350877193,0.165477889,0.003076322,0.084277105,0.019316478,0.043676713,5,15,663.140625,634
232,273532.7651,4631290.0,16.93139028,0,0.0,0.0,0.0,145,16.97415517,4,3,2,0.218323587,0.350877193,0.205420827,0.004038501,0.104729664,0.024176734,0.054384083,5,15,703.3916667,635
274,205743.6183,31662960.0,153.8952229,3,0.110986468,0.0,0.000386697,171,12.13260234,4,3,2,0.218323587,0.350877193,0.242510699,0.002885747,0.122698223,0.026848242,0.062791985,5,15,682.6875,636
690,268650.9984,22821017.4,84.94670607,0,0.0,0.0,0.0,171,12.13260234,4,3,2,0.218323587,0.350877193,0.242510699,0.002885747,0.122698223,0.026848242,0.062791985,5,15,677.6381579,637
62,225597.3677,34371200.0,152.3563876,0,0.0,0.0,0.0,702,15.70241453,4,3,2,0.218323587,0.350877193,1.0,0.003735705,0.501867853,0.103362135,0.252801779,5,15,650.4772727,638
259,280353.0576,8381726.0,29.89703794,6,0.034860561,0.1340023,0.0,145,16.97415517,4,3,2,0.218323587,0.350877193,0.205420827,0.004038501,0.104729664,0.024176734,0.054384083,5,15,708.93125,639
137,164379.804,3081326.14,18.74516252,5,0.054254111,0.4874828,4.3e-05,70,107.0416071,4,3,4,0.218323587,0.18128655,0.098430813,0.025483197,0.061957005,0.032777958,0.043720101,5,15,682.2857143,640
94,226148.1983,3016569.0,13.33890353,3,0.005941653,0.0,0.0,145,16.97415517,4,3,2,0.218323587,0.350877193,0.205420827,0.004038501,0.104729664,0.024176734,0.054384083,5,15,701.15,641
104,191931.0657,12028424.0,62.67054245,5,0.034999464,0.00377229,4.49e-05,70,107.0416071,4,3,4,0.218323587,0.18128655,0.098430813,0.025483197,0.061957005,0.032777958,0.043720101,5,15,678.8375,642
278,333054.8145,144661390.0,434.3470915,3,0.054167459,0.611883,0.0,171,12.13260234,4,3,2,0.218323587,0.350877193,0.242510699,0.002885747,0.122698223,0.026848242,0.062791985,5,15,690.4558824,643
191,180417.8863,6666663.297,36.95123267,4,0.015704885,0.201217803,0.000170362,70,107.0416071,4,3,4,0.218323587,0.18128655,0.098430813,0.025483197,0.061957005,0.032777958,0.043720101,5,15,687.4464286,644
84,127133.2038,0.0,0.0,0,0.0,0.0,0.0,171,12.13260234,4,3,2,0.218323587,0.350877193,0.242510699,0.002885747,0.122698223,0.026848242,0.062791985,5,15,686.2142857,645
235,215180.218,9003112.0,41.83986838,11,0.080162556,0.002572013,9.58e-05,70,107.0416071,4,3,4,0.218323587,0.18128655,0.098430813,0.025483197,0.061957005,0.032777958,0.043720101,5,15,682.7291667,646
153,265981.6076,36275870.0,136.3848814,0,0.0,0.0,0.0,171,12.13260234,4,3,2,0.218323587,0.350877193,0.242510699,0.002885747,0.122698223,0.026848242,0.062791985,5,15,681.3571429,647
64,178269.6457,7471402.87,41.91068447,2,0.001835209,0.4484744,4.94e-06,70,107.0416071,4,3,4,0.218323587,0.18128655,0.098430813,0.025483197,0.061957005,0.032777958,0.043720101,5,15,690.05,648
290,448485.6682,2171030.0,4.840801287,4,0.017876786,0.0058299,1.4e-05,702,15.70241453,4,3,2,0.218323587,0.350877193,1.0,0.003735705,0.501867853,0.103362135,0.252801779,5,15,669.983871,649
220,135816.7536,2841240.0,20.91965773,2,0.002566825,0.035751,0.0,70,107.0416071,4,3,4,0.218323587,0.18128655,0.098430813,0.025483197,0.061957005,0.032777958,0.043720101,5,15,686.9625,650
278,278621.2761,392405.0,1.408381318,0,0.0,0.0,0.0,702,15.70241453,4,3,2,0.218323587,0.350877193,1.0,0.003735705,0.501867853,0.103362135,0.252801779,5,15,658.375,651
41,186017.5254,23620908.0,126.9821645,3,0.007998481,0.65775,0.0,702,15.70241453,4,3,2,0.218323587,0.350877193,1.0,0.003735705,0.501867853,0.103362135,0.252801779,5,15,655.75,652
264,750115.1572,35295093.0,47.05289936,2,0.074020972,0.0,0.001302095,14,19.93392857,2,3,2,0.329434698,0.350877193,0.018544936,0.004743211,0.011644074,0.006123384,0.008193642,3,7,660.1086957,653
578,402595.1516,9151706.0,22.73178394,5,0.078070486,0.01414608,0.0,44,11.27744318,3,3,2,0.237816764,0.350877193,0.061340942,0.002682137,0.032011539,0.008548018,0.017346838,4,11,721.9114583,654
156,306113.7792,1960530.0,6.404579386,0,0.0,0.0,0.0,14,19.93392857,2,3,2,0.329434698,0.350877193,0.018544936,0.004743211,0.011644074,0.006123384,0.008193642,3,7,666.8863636,655
184,223863.6751,5168460.0,23.08753306,0,0.0,0.0,0.0,44,11.27744318,3,3,2,0.237816764,0.350877193,0.061340942,0.002682137,0.032011539,0.008548018,0.017346838,4,11,715.7083333,656
264,569316.6553,5274556.0,9.264714024,2,0.02300467,0.370799,0.0,1,0.0125,1,3,1,0.214424951,0.249512671,0.0,0.0,0.0,0.0,0.0,2,3,705.8455882,657
540,439925.3108,11597640.0,26.36274775,1,0.000138282,8.57e-05,7.8e-05,44,11.27744318,3,3,2,0.237816764,0.350877193,0.061340942,0.002682137,0.032011539,0.008548018,0.017346838,4,11,711.375,658
42,174363.1338,14283149.0,81.91610627,2,0.004984481,0.06044238,0.001094997,10,43.60625,2,3,3,0.329434698,0.218323587,0.012838802,0.010379495,0.011609148,0.010625426,0.010994322,3,7,693.5833333,659
81,229270.9224,7060888.801,30.79714046,2,0.020943799,0.0408093,1.59e-05,61,7.510122951,3,3,2,0.237816764,0.350877193,0.085592011,0.001785154,0.043688583,0.010165839,0.022736868,4,11,706.1339286,660
101,113473.3575,5519710.0,48.64322449,0,0.0,0.0,0.0,7,4.582142857,2,3,1,0.329434698,0.249512671,0.008559201,0.001088013,0.004823607,0.001835132,0.00295581,3,7,699.8392857,661
82,174562.7351,84472253.0,483.9077078,6,5.211064781,0.03892315,1.57e-05,61,7.510122951,3,3,2,0.237816764,0.350877193,0.085592011,0.001785154,0.043688583,0.010165839,0.022736868,4,11,697.7291667,662
134,450652.5608,20420068.8,45.31222182,2,0.003298442,0.53180764,0.001146342,8,41.259375,2,3,3,0.329434698,0.218323587,0.009985735,0.009820714,0.009903224,0.009837216,0.009861969,3,7,688.7159091,663
0,172455.6153,19817371.0,114.9128775,0,0.0,0.0,0.0,61,7.510122951,3,3,2,0.237816764,0.350877193,0.085592011,0.001785154,0.043688583,0.010165839,0.022736868,4,11,703.578125,664
251,444276.1768,27208586.0,61.24250505,2,0.211333444,0.0,9.97e-05,2,0.0125,1,3,1,0.214424951,0.249512671,0.001426534,0.0,0.000713267,0.000142653,0.000356633,2,3,687.9545455,665
14,220473.7862,61840760.0,280.4903071,8,0.090526359,2.382801,0.0,702,15.70241453,4,3,2,0.218323587,0.350877193,1.0,0.003735705,0.501867853,0.103362135,0.252801779,5,15,690.1666667,666
101,314561.339,17628110.0,56.04029427,2,0.020943799,0.00685871,0.0,702,15.70241453,4,3,2,0.218323587,0.350877193,1.0,0.003735705,0.501867853,0.103362135,0.252801779,5,15,689.125,667
105,267657.3912,47402580.0,177.1017038,5,0.008531427,0.0,0.00017294,702,15.70241453,4,3,2,0.218323587,0.350877193,1.0,0.003735705,0.501867853,0.103362135,0.252801779,5,15,671.00625,668
180,320134.9366,59058561.0,184.4802121,0,0.0,0.0,0.0,6,37.0875,2,3,3,0.329434698,0.218323587,0.007132668,0.008827407,0.007980037,0.008657933,0.008403722,3,7,666.5588235,669
19,178527.1681,24429400.0,136.8385566,0,0.0,0.0,0.0,702,15.70241453,4,3,2,0.218323587,0.350877193,1.0,0.003735705,0.501867853,0.103362135,0.252801779,5,15,678.5625,670
160,563388.9692,6334423.0,11.24342745,7,0.012400515,0.48662551,0.001012502,3,0.0125,1,3,1,0.214424951,0.249512671,0.002853067,0.0,0.001426534,0.000285307,0.000713267,2,3,719.1655405,671
47,348670.1708,31265409.0,89.67044394,2,0.004315381,0.703447,0.0,702,15.70241453,4,3,2,0.218323587,0.350877193,1.0,0.003735705,0.501867853,0.103362135,0.252801779,5,15,666.625,672
126,265363.6797,1184334.45,4.463061603,0,0.0,0.0,0.0,8,6.571875,2,3,1,0.329434698,0.249512671,0.009985735,0.001561761,0.005773748,0.002404158,0.003667754,3,7,715.85625,673
71,162919.2334,66485700.0,408.0899388,0,0.0,0.0,0.0,702,15.70241453,4,3,2,0.218323587,0.350877193,1.0,0.003735705,0.501867853,0.103362135,0.252801779,5,15,657.6125,674
295,178133.0377,33785450.0,189.6641434,3,0.004947663,0.301783,8.94e-05,5,5.4075,2,3,1,0.329434698,0.249512671,0.005706134,0.001284528,0.003495331,0.001726688,0.002389929,3,7,699.4722222,675
140,302063.3886,8357060.0,27.666577,3,0.005740023,0.0414095,3.52e-05,127,16.87521654,4,3,2,0.218323587,0.350877193,0.179743224,0.004014944,0.091879084,0.021587772,0.047947014,5,15,724.93125,676
182,269499.7489,40061140.0,148.6500086,8,0.035357219,0.3708849,0.000199794,8,3.0265625,2,3,1,0.329434698,0.249512671,0.009985735,0.000717636,0.005351685,0.001644446,0.003034661,3,7,704.6875,677
24,293385.2363,48853080.0,166.5151274,0,0.0,0.0,0.0,186,10.94665323,4,3,2,0.218323587,0.350877193,0.263908702,0.002603378,0.13325604,0.02873391,0.067929709,5,15,712.6447368,678
91,269101.5689,20543827.9,76.34228215,6,0.023443876,0.1039095,9.32e-05,2,0.0125,1,3,1,0.214424951,0.249512671,0.001426534,0.0,0.000713267,0.000142653,0.000356633,2,3,693.1015625,679
29,267763.606,23499500.0,87.76211356,0,0.0,0.0,0.0,702,15.70241453,4,3,2,0.218323587,0.350877193,1.0,0.003735705,0.501867853,0.103362135,0.252801779,5,15,676.7410714,680
173,274757.4389,18866845.6,68.66727858,5,0.041348568,0.00591564,6.44e-06,3,1.341666667,1,3,1,0.214424951,0.249512671,0.002853067,0.000316469,0.001584768,0.000570129,0.000950619,2,3,700.3125,681
220,292065.3791,7228727.602,24.75037481,2,0.004315381,0.0130315,3.82e-05,127,16.87521654,4,4,2,0.147859922,0.215953307,0.179743224,0.004014944,0.091879084,0.021587772,0.047947014,5,16,734.3552632,682
163,220235.3513,40823000.0,185.3607959,5,0.029132122,0.0655864,2.15e-05,1,24.0,1,3,3,0.214424951,0.218323587,0.0,0.005711327,0.002855663,0.005140194,0.004283495,2,3,688.1428571,683
110,127341.6165,1699650.0,13.34716841,0,0.0,0.0,0.0,127,16.87521654,4,3,2,0.218323587,0.350877193,0.179743224,0.004014944,0.091879084,0.021587772,0.047947014,5,15,720.5,684
162,349308.8413,9277380.801,26.55924988,5,0.048031514,0.017318261,0.000139855,2,12.00625,1,3,2,0.214424951,0.350877193,0.001426534,0.002855663,0.002141098,0.00271275,0.002498381,2,3,688.645,685
232,238669.6188,5343050.0,22.3868041,0,0.0,0.0,0.0,186,10.94665323,4,3,2,0.218323587,0.350877193,0.263908702,0.002603378,0.13325604,0.02873391,0.067929709,5,15,715.8125,686
242,238464.118,9389868.0,39.37643985,3,0.00769021,0.0,0.0,4,44.50625,1,3,3,0.214424951,0.218323587,0.004279601,0.010593782,0.007436691,0.009962363,0.009015236,2,3,677.8958333,687
93,320750.2907,12819798.0,39.96815707,1,0.025750649,0.0152606,0.0,186,10.94665323,4,3,2,0.218323587,0.350877193,0.263908702,0.002603378,0.13325604,0.02873391,0.067929709,5,15,707.13125,688
19,392522.8709,32157175.4,81.92433558,7,0.076403193,1.747343,0.0,6,5.341666667,2,3,1,0.329434698,0.249512671,0.007132668,0.001268853,0.00420076,0.001855234,0.002734807,3,7,668.51,689
98,357149.7625,230694414.5,645.9318717,1,0.00266616,0.096022,6.96e-05,702,15.70241453,4,3,2,0.218323587,0.350877193,1.0,0.003735705,0.501867853,0.103362135,0.252801779,5,15,701.25,690
271,339894.061,89720672.0,263.9665775,7,0.301823659,0.06515775,0.00024319,2,180.00625,1,3,4,0.214424951,0.18128655,0.001426534,0.042855782,0.022141158,0.038712857,0.03249847,2,3,676.9375,691
260,417464.838,0.0,0.0,0,0.0,0.0,0.0,702,15.70241453,4,3,2,0.218323587,0.350877193,1.0,0.003735705,0.501867853,0.103362135,0.252801779,5,15,693.085,692
83,1381619.83,178233589.4,129.0033521,16,0.472356404,0.9519887,0.000157901,1,160.0,1,3,4,0.214424951,0.18128655,0.0,0.038092375,0.019046188,0.034283138,0.028569281,2,3,667.0180556,693
228,190562.8204,0.0,0.0,0,0.0,0.0,0.0,702,15.70241453,4,3,2,0.218323587,0.350877193,1.0,0.003735705,0.501867853,0.103362135,0.252801779,5,15,682.7788462,694
71,166086.1022,1346060.0,8.104591428,2,0.815096889,0.0,0.000418922,702,15.70241453,4,3,2,0.218323587,0.350877193,1.0,0.003735705,0.501867853,0.103362135,0.252801779,5,15,675.0,695
