name,resili_a,resili_b,resili_c,resili_d,resili_e,suscep_a,suscep_b,suscep_c,suscep_d,suscep_e,exposi,resili,suscep,vulnera,exposi_a,exposi_b,exposi_c,exposi_d,id
INFONAVIT NATIVITAS,0.102665148096706,0.061125417144395,0.89644,0.560585652704395,0.677556306427856,0.743,0.003355231959,0.538,0.000114435000661,0.1692,0.326,0.406,0.291,0.424,0.061,0.115,0.959,0.003,885
SAN LORENZO ATEMOAYA,0.046736260711499,0.056318740472507,0.84055,0.560585652704395,0.677556306427856,0.743,0.5803336046485,0.0,0.076183476591559,0.1402,0.455,0.387,0.308,0.558,0.056,0.078,0.959,0.58,886
UNIDAD HAB NATIVITAS,0.046736260711499,0.056318740472507,0.84055,0.560585652704395,0.677556306427856,0.743,0.5803336046485,0.0,0.076183476591559,0.1402,0.455,0.387,0.308,0.558,0.056,0.078,0.959,0.58,887
XOCHIMILCO,0.046736260711499,0.056318740472507,0.84055,0.560585652704395,0.677556306427856,0.743,0.5803336046485,0.0,0.076183476591559,0.1402,0.455,0.387,0.308,0.558,0.056,0.078,0.959,0.58,888
ORIENTE,0.046736260711499,0.056318740472507,0.84055,0.560585652704395,0.677556306427856,0.743,0.5803336046485,0.0,0.076183476591559,0.1402,0.455,0.387,0.308,0.558,0.056,0.078,0.959,0.58,889
SAN JERONIMO,0.052167648743881,0.050433700172155,0.69242,0.560585652704395,0.677556306427856,0.743,4.5068743782e-05,0.0,0.023224680507263,0.0645,0.213,0.355,0.166,0.264,0.05,0.138,0.215,0.278,890
LOMAS DE TONALCO,0.052167648743881,0.050433700172155,0.69242,0.560585652704395,0.677556306427856,0.743,4.5068743782e-05,0.0,0.023224680507263,0.0645,0.217,0.355,0.166,0.266,0.05,0.138,0.215,0.295,891
AMPL NATIVITAS,0.034243016274762,0.049055161570804,0.70029,0.560585652704395,0.677556306427856,0.743,0.843709758298732,0.0,0.0,0.0737,0.29,0.355,0.332,0.488,0.049,0.003,0.215,0.844,892
LOMAS DE NATIVITAS,0.034243016274762,0.049055161570804,0.70029,0.560585652704395,0.677556306427856,0.743,0.843709758298732,0.0,0.0,0.0737,0.29,0.355,0.332,0.488,0.049,0.003,0.215,0.844,893
MANANTIALES,0.034243016274762,0.049055161570804,0.70029,0.560585652704395,0.677556306427856,0.743,0.843709758298732,0.0,0.0,0.0737,0.29,0.355,0.332,0.488,0.049,0.003,0.215,0.844,894
TELONCOCHABACANO,0.034243016274762,0.049055161570804,0.70029,0.560585652704395,0.677556306427856,0.743,0.843709758298732,0.0,0.0,0.0737,0.29,0.355,0.332,0.488,0.049,0.003,0.215,0.844,895
DIF,0.067011491498435,0.049186278774998,0.75073,0.560585652704395,0.677556306427856,0.743,0.002222881404094,0.0,0.000163951196203,0.144,0.078,0.368,0.178,0.158,0.049,0.017,0.215,0.002,896
TEJOMULCO EL ALTO,0.105083986788482,0.040385287392247,0.6978,0.560585652704395,0.645639052212927,0.743,0.506410707422047,0.0,0.031458362248758,0.1099,0.243,0.351,0.278,0.402,0.04,0.109,0.169,0.506,897
RANCHO TEJOMULCO,0.105083986788482,0.040385287392247,0.6978,0.560585652704395,0.645639052212927,0.743,0.506410707422047,0.0,0.031458362248758,0.1099,0.243,0.351,0.278,0.402,0.04,0.109,0.169,0.506,898
XOCHIPILLI,0.105083986788482,0.040385287392247,0.6978,0.560585652704395,0.645639052212927,0.743,0.506410707422047,0.0,0.031458362248758,0.1099,0.243,0.351,0.278,0.402,0.04,0.109,0.169,0.506,899
LA PLANTA,0.105083986788482,0.040385287392247,0.6978,0.560585652704395,0.645639052212927,0.743,0.506410707422047,0.0,0.031458362248758,0.1099,0.243,0.351,0.278,0.402,0.04,0.109,0.169,0.506,900
JAZMIN,0.105083986788482,0.040385287392247,0.6978,0.560585652704395,0.645639052212927,0.743,0.506410707422047,0.0,0.031458362248758,0.1099,0.243,0.351,0.278,0.402,0.04,0.109,0.169,0.506,901
TEJOMULCO EL BAJO,0.105083986788482,0.040385287392247,0.6978,0.560585652704395,0.645639052212927,0.743,0.506410707422047,0.0,0.031458362248758,0.1099,0.243,0.351,0.278,0.402,0.04,0.109,0.169,0.506,902
LAS CRUCES,0.105083986788482,0.040385287392247,0.6978,0.560585652704395,0.645639052212927,0.743,0.506410707422047,0.0,0.031458362248758,0.1099,0.243,0.351,0.278,0.402,0.04,0.109,0.169,0.506,903
AÑO DE JUAREZ,0.105083986788482,0.040385287392247,0.6978,0.560585652704395,0.645639052212927,0.743,0.506410707422047,0.0,0.031458362248758,0.1099,0.243,0.351,0.278,0.402,0.04,0.109,0.169,0.506,904
SANTA INES,0.062358668051932,0.059213020689344,0.70136,0.560585652704395,0.677556306427856,0.743,0.998316932526956,0.538,0.013506925327194,0.0716,0.528,0.362,0.473,0.806,0.059,0.006,0.959,0.998,905
SAN ANDRES AHUAYUCAN,0.107496643271664,0.052692879834069,0.71066,0.560585652704395,0.677556306427856,0.743,0.373944185464773,0.0,0.011365699129094,0.0832,0.169,0.366,0.242,0.294,0.053,0.003,0.215,0.374,906
SAN JOSE,0.160878272349617,0.021745632530017,0.63563,0.560585652704395,0.621733565393965,0.7285,0.805960199577466,0.538,0.105285896400173,0.1599,0.325,0.332,0.468,0.674,0.022,0.212,0.0,0.806,907
LA GUADALUPITA TULYEHUALCO,0.160878272349617,0.021745632530017,0.63563,0.560585652704395,0.621733565393965,0.7285,0.805960199577466,0.538,0.105285896400173,0.1599,0.325,0.332,0.468,0.674,0.022,0.212,0.0,0.806,908
JUSTICIA SOCIAL,0.160878272349617,0.021745632530017,0.63563,0.560585652704395,0.621733565393965,0.7285,0.805960199577466,0.538,0.105285896400173,0.1599,0.325,0.332,0.468,0.674,0.022,0.212,0.0,0.806,909
SAN FELIPE DE JESUS,0.041874738864409,0.014740846897532,0.73887,0.560585652704395,0.636327183093808,0.7285,0.146942904170159,0.538,0.066538960135213,0.0824,0.238,0.341,0.312,0.442,0.015,0.12,0.514,0.147,910
CRISTO REY,0.041874738864409,0.014740846897532,0.73887,0.560585652704395,0.636327183093808,0.7285,0.146942904170159,0.538,0.066538960135213,0.0824,0.238,0.341,0.312,0.442,0.015,0.12,0.514,0.147,911
CHAPULTEPEC,0.106909226766725,0.042873261132541,0.6839,0.560585652704395,0.677556306427856,0.743,0.0,0.538,0.003574418555572,0.1498,0.091,0.356,0.287,0.29,0.043,0.0,0.215,0.092,912
EL CEDRAL,0.101342183003177,0.033425970274522,0.51532,0.560585652704395,0.832233510839411,0.743,0.0,0.538,0.0,0.2446,0.412,0.349,0.305,0.562,0.033,0.0,0.959,0.591,913
TEPOZANES,0.101342183003177,0.033425970274522,0.51532,0.560585652704395,0.832233510839411,0.743,0.0,0.538,0.0,0.2446,0.28,0.349,0.305,0.46,0.033,0.0,0.959,0.084,914
DEL CARMEN,0.247948405079655,0.020896982459667,0.63442,0.560585652704395,0.632405336554412,0.743,0.307961532318361,0.538,0.052843635027281,0.1834,0.137,0.343,0.365,0.414,0.021,0.014,0.169,0.308,915
SANTIAGUITO,0.247948405079655,0.020896982459667,0.63442,0.560585652704395,0.632405336554412,0.743,0.307961532318361,0.538,0.052843635027281,0.1834,0.137,0.343,0.365,0.414,0.021,0.014,0.169,0.308,916
SAN JUAN TLAXIALTEMALCO,0.247948405079655,0.020896982459667,0.63442,0.560585652704395,0.632405336554412,0.743,0.307961532318361,0.538,0.052843635027281,0.1834,0.137,0.343,0.365,0.414,0.021,0.014,0.169,0.308,917
SAN LORENZO,0.035668972159642,0.050483786941217,0.508,0.560585652704395,0.673898711211211,0.743,0.0,0.0,0.000532209428121,0.5256,0.329,0.316,0.254,0.48,0.05,0.376,0.0,0.461,918
AMPL NATIVITAS LA JOYA,0.061799026761996,0.038837859749449,0.56716,0.560585652704395,0.677045553146003,0.743,0.083447325231039,0.0,0.00018958196426,0.344,0.087,0.327,0.234,0.262,0.039,0.0,0.215,0.083,919
ALCANFORES,0.061799026761996,0.038837859749449,0.56716,0.560585652704395,0.677045553146003,0.743,0.083447325231039,0.0,0.00018958196426,0.344,0.087,0.327,0.234,0.262,0.039,0.0,0.215,0.083,920
LA JOYA DE VARGAS,0.061799026761996,0.038837859749449,0.56716,0.560585652704395,0.677045553146003,0.743,0.083447325231039,0.0,0.00018958196426,0.344,0.087,0.327,0.234,0.262,0.039,0.0,0.215,0.083,921
SANTA CRUZ DE GUADALUPE,0.023949376110485,0.048537081485894,0.72033,0.560585652704395,0.677556306427856,0.743,0.000577233526201,0.538,5.155082113e-05,0.5068,0.263,0.357,0.358,0.492,0.049,0.0,0.959,0.001,922
TLALTEPETLA,0.023949376110485,0.048537081485894,0.72033,0.560585652704395,0.677556306427856,0.743,0.000577233526201,0.538,5.155082113e-05,0.5068,0.263,0.357,0.358,0.492,0.049,0.0,0.959,0.001,923
SAN JUAN DE LOS LAGOS,0.177951541538243,0.044580955138282,0.6677,0.560585652704395,0.693958600790076,0.743,0.0,0.538,0.0,0.3659,0.359,0.364,0.329,0.53,0.045,0.0,0.959,0.378,924
1A SECC LOS CERRILLOS,0.041538271990162,0.014023811103282,0.64839,0.560585652704395,0.636327183093808,0.743,0.342857937109893,0.0,0.0,0.6206,0.229,0.323,0.341,0.482,0.014,0.004,0.514,0.343,925
3A SECC LOS CERRILLOS,0.041538271990162,0.014023811103282,0.64839,0.560585652704395,0.636327183093808,0.743,0.342857937109893,0.0,0.0,0.6206,0.229,0.323,0.341,0.482,0.014,0.004,0.514,0.343,926
NUEVA TOTOTITLA,0.058560310265728,0.03437593584521,0.4848,0.560585652704395,0.677556306427856,0.743,0.0,0.538,0.000917005644486,0.7083,0.152,0.308,0.398,0.496,0.034,0.0,0.215,0.338,927
EJIDOS DE TEPEPAN,0.061995277251121,0.090631513848622,0.86459,0.560585652704395,0.646365562884313,0.743,0.0,0.0,0.272217179337722,0.1476,0.207,0.401,0.233,0.278,0.091,0.119,0.0,0.466,928
MISIONES DE LA NORIA,0.07990854478752,0.088446267842476,0.83208,0.560585652704395,0.646365562884313,0.743,0.0,0.0,0.179337587115341,0.0877,0.099,0.395,0.202,0.17,0.088,0.065,0.0,0.164,929
LAS PERITAS,0.07990854478752,0.088446267842476,0.83208,0.560585652704395,0.646365562884313,0.743,0.0,0.0,0.179337587115341,0.0877,0.12,0.395,0.202,0.188,0.088,0.065,0.0,0.243,930
ARCOS DEL SUR,0.07990854478752,0.088446267842476,0.83208,0.560585652704395,0.646365562884313,0.743,0.0,0.0,0.179337587115341,0.0877,0.211,0.395,0.202,0.256,0.088,0.065,0.0,0.594,931
BARRIO LAS FLORES,0.130892157497694,0.034358684654077,0.62201,0.560585652704395,0.690124148216073,0.743,0.54137543868399,0.0,0.039802579191539,0.2454,0.2,0.345,0.314,0.412,0.034,0.012,0.169,0.541,932
SAN JUAN MINAS,0.130892157497694,0.034358684654077,0.62201,0.560585652704395,0.690124148216073,0.743,0.54137543868399,0.0,0.039802579191539,0.2454,0.2,0.345,0.314,0.412,0.034,0.012,0.169,0.541,933
TECACALANCO,0.130892157497694,0.034358684654077,0.62201,0.560585652704395,0.690124148216073,0.743,0.54137543868399,0.0,0.039802579191539,0.2454,0.2,0.345,0.314,0.412,0.034,0.012,0.169,0.541,934
TEHUIXTITLA,0.291475217304251,0.031147389104406,0.53381,0.560585652704395,0.690124148216073,0.743,0.262451108577613,0.538,0.00151777226871,0.4343,0.122,0.342,0.396,0.436,0.031,0.003,0.169,0.262,935
3 DE MAYO,0.291475217304251,0.031147389104406,0.53381,0.560585652704395,0.690124148216073,0.743,0.262451108577613,0.538,0.00151777226871,0.4343,0.122,0.342,0.396,0.436,0.031,0.003,0.169,0.262,936
SANTA CRUZ CHAVARRIETA,0.06893427694054,0.054115149344039,0.70102,0.560585652704395,0.677556306427856,0.743,0.608678419456559,0.538,0.0,0.1114,0.421,0.36,0.4,0.652,0.054,0.0,0.959,0.609,937
ANAHUAC,0.11586713179199,0.08135845101429,0.81894,0.560585652704395,0.646365562884313,0.818,0.0,0.0,0.057940297453252,0.2,0.235,0.393,0.215,0.292,0.081,0.257,0.0,0.31,938
UNIDAD HAB OBRERO CTM CULHUACAN 9,0.426395140936,0.07193678474726,0.0,0.560585652704395,0.646365562884313,0.86925,0.0,0.0,5.9860343525e-05,0.0,0.273,0.257,0.174,0.416,0.072,0.228,0.0,0.521,939
LOMAS ESTRELLA 2DA SECCION,0.426395140936,0.07193678474726,0.0,0.560585652704395,0.646365562884313,0.86925,0.0,0.0,5.9860343525e-05,0.0,0.144,0.257,0.174,0.316,0.072,0.228,0.0,0.025,940
SAN ANDRES TOMATLAN,0.426395140936,0.07193678474726,0.0,0.560585652704395,0.646365562884313,0.86925,0.0,0.0,5.9860343525e-05,0.0,0.272,0.257,0.174,0.414,0.072,0.228,0.0,0.515,941
CANAL NACIONAL,0.426395140936,0.07193678474726,0.0,0.560585652704395,0.646365562884313,0.86925,0.0,0.0,5.9860343525e-05,0.0,0.255,0.257,0.174,0.4,0.072,0.228,0.0,0.454,942
TRIANGULO DE LAS AGUJAS,0.426395140936,0.07193678474726,0.0,0.560585652704395,0.646365562884313,0.86925,0.0,0.0,5.9860343525e-05,0.0,0.319,0.257,0.174,0.45,0.072,0.228,0.0,0.695,943
UNIDAD HAB CARLOS JONGITUD BARRIOS,0.426395140936,0.07193678474726,0.0,0.560585652704395,0.646365562884313,0.86925,0.0,0.0,5.9860343525e-05,0.0,0.151,0.257,0.174,0.32,0.072,0.228,0.0,0.051,944
DEL VALLE,0.03136642545188,0.353062952658324,0.79888,0.560585652704395,0.637514501987702,0.9545,0.0,0.0,0.178511478541422,0.2559,0.235,0.488,0.278,0.26,0.353,0.178,0.0,0.194,945
NARVARTE PONIENTE,0.03136642545188,0.353062952658324,0.79888,0.560585652704395,0.637514501987702,0.9545,0.0,0.0,0.178511478541422,0.2559,0.27,0.488,0.278,0.286,0.353,0.178,0.0,0.333,946
PIEDAD NARVARTE,0.03136642545188,0.353062952658324,0.79888,0.560585652704395,0.637514501987702,0.9545,0.0,0.0,0.178511478541422,0.2559,0.296,0.488,0.278,0.306,0.353,0.178,0.0,0.429,947
ROMA SUR,0.03136642545188,0.353062952658324,0.79888,0.560585652704395,0.637514501987702,0.9545,0.0,0.0,0.178511478541422,0.2559,0.221,0.488,0.278,0.248,0.353,0.178,0.0,0.143,948
BUENOS AIRES,0.03136642545188,0.353062952658324,0.79888,0.560585652704395,0.637514501987702,0.9545,0.0,0.0,0.178511478541422,0.2559,0.269,0.488,0.278,0.284,0.353,0.178,0.0,0.328,949
ALAMOS,0.033170905234946,0.323425512898517,0.82047,0.560585652704395,0.637514501987702,0.9545,0.0,0.0,0.14310429353761,0.2212,0.315,0.48,0.264,0.314,0.323,0.326,0.0,0.235,950
ATENOR SALA,0.033170905234946,0.323425512898517,0.82047,0.560585652704395,0.637514501987702,0.9545,0.0,0.0,0.14310429353761,0.2212,0.386,0.48,0.264,0.368,0.323,0.326,0.0,0.512,951
ALGARIN,0.033170905234946,0.323425512898517,0.82047,0.560585652704395,0.637514501987702,0.9545,0.0,0.0,0.14310429353761,0.2212,0.424,0.48,0.264,0.398,0.323,0.326,0.0,0.654,952
NARVARTE ORIENTE,0.033170905234946,0.323425512898517,0.82047,0.560585652704395,0.637514501987702,0.9545,0.0,0.0,0.14310429353761,0.2212,0.277,0.48,0.264,0.284,0.323,0.326,0.0,0.091,953
U HAB IMSS NARVARTE,0.034748466590467,0.313524070281063,0.81716,0.560585652704395,0.637514501987702,0.909,0.0,0.0,0.068367532444406,0.23,0.35,0.476,0.241,0.322,0.314,0.169,0.0,0.695,954
POSTAL,0.031984115782089,0.28306650771941,0.75077,0.560585652704395,0.67866026036751,0.909,0.0,0.0,0.214242729040789,0.2977,0.313,0.458,0.284,0.354,0.283,0.261,0.0,0.398,955
VIADUCTO PIEDAD,0.023437277002026,0.257918660100463,0.78916,0.560585652704395,0.708634443922494,0.9265,0.0,0.0,0.206820029864466,0.2916,0.23,0.461,0.285,0.288,0.258,0.238,0.0,0.152,956
MODERNA,0.023437277002026,0.257918660100463,0.78916,0.560585652704395,0.708634443922494,0.9265,0.0,0.0,0.206820029864466,0.2916,0.319,0.461,0.285,0.358,0.258,0.238,0.0,0.491,957
SAN PEDRO,0.017776699384356,0.247512896950714,0.76366,0.560585652704395,0.708634443922494,0.9265,0.0,0.0,0.157534510791827,0.1885,0.374,0.451,0.255,0.38,0.248,0.27,0.0,0.652,958
IZTACCIHUATL,0.016877967709031,0.249286173156096,0.78831,0.560585652704395,0.708634443922494,0.9265,0.0,0.0,0.145655863346554,0.1968,0.272,0.457,0.254,0.294,0.249,0.233,0.0,0.329,959
REFORMA IZTACCIHUATL NORTE,0.016877967709031,0.249286173156096,0.78831,0.560585652704395,0.708634443922494,0.9265,0.0,0.0,0.145655863346554,0.1968,0.187,0.457,0.254,0.228,0.249,0.233,0.0,0.005,960
8 DE AGOSTO,0.049714297542941,0.438008126557867,0.86868,0.560585652704395,0.637514501987702,0.947,0.0,0.0,0.096665219356073,0.2157,0.215,0.537,0.252,0.168,0.438,0.0,0.0,0.387,961
U HAB 8 DE AGOSTO,0.049714297542941,0.438008126557867,0.86868,0.560585652704395,0.637514501987702,0.947,0.0,0.0,0.096665219356073,0.2157,0.14,0.537,0.252,0.11,0.438,0.0,0.0,0.103,962
ESCANDON,0.049714297542941,0.438008126557867,0.86868,0.560585652704395,0.637514501987702,0.947,0.0,0.0,0.096665219356073,0.2157,0.195,0.537,0.252,0.152,0.438,0.0,0.0,0.314,963
NAPOLES,0.049714297542941,0.438008126557867,0.86868,0.560585652704395,0.637514501987702,0.947,0.0,0.0,0.096665219356073,0.2157,0.29,0.537,0.252,0.226,0.438,0.0,0.0,0.675,964
SAN PEDRO DE LOS PINOS,0.049714297542941,0.438008126557867,0.86868,0.560585652704395,0.637514501987702,0.947,0.0,0.0,0.096665219356073,0.2157,0.208,0.537,0.252,0.162,0.438,0.0,0.0,0.362,965
AMPL NAPOLES,0.030022546997848,0.408704265385049,0.89115,0.560585652704395,0.637514501987702,0.909,0.0,0.0,0.282462091492786,0.1715,0.204,0.528,0.273,0.19,0.409,0.027,0.0,0.323,966
INSURGENTES SAN BORJA,0.02968618816166,0.380649900804049,0.82533,0.560585652704395,0.637514501987702,0.963,0.0,0.0,0.10381298146253,0.252,0.285,0.504,0.264,0.266,0.381,0.052,0.0,0.608,967
DEL VALLE CENTRO,0.050210237419497,0.366482086157295,0.87522,0.560585652704395,0.637514501987702,0.909,0.0,0.0,0.204797866131333,0.2088,0.176,0.51,0.265,0.178,0.366,0.069,0.0,0.169,968
MIGUEL ALEMAN,0.027181016126566,0.274761551216513,0.7294,0.560585652704395,0.6824318747283,0.909,0.0,0.0,0.037119995969981,0.2442,0.339,0.451,0.238,0.336,0.275,0.176,0.0,0.68,969
JOSEFA ORTIZ DE DOMINGUEZ,0.027181016126566,0.274761551216513,0.7294,0.560585652704395,0.6824318747283,0.909,0.0,0.0,0.037119995969981,0.2442,0.17,0.451,0.238,0.206,0.275,0.176,0.0,0.027,970
NIÑOS HEROES DE CHAPULTEPEC,0.027181016126566,0.274761551216513,0.7294,0.560585652704395,0.6824318747283,0.909,0.0,0.0,0.037119995969981,0.2442,0.221,0.451,0.238,0.246,0.275,0.176,0.0,0.221,971
VILLA DE CORTES,0.028260636505096,0.259649187451175,0.768,0.560585652704395,0.708634443922494,0.909,0.0,0.0,0.068553331938734,0.2502,0.283,0.458,0.246,0.294,0.26,0.212,0.0,0.406,972
NATIVITAS,0.028260636505096,0.259649187451175,0.768,0.560585652704395,0.708634443922494,0.909,0.0,0.0,0.068553331938734,0.2502,0.238,0.458,0.246,0.258,0.26,0.212,0.0,0.231,973
MILITAR MARTE,0.021776409525536,0.240784489673961,0.77172,0.560585652704395,0.708634443922494,0.9265,0.0,0.0,0.083557448953282,0.193,0.303,0.451,0.241,0.31,0.241,0.234,0.0,0.456,974
NONOALCO,0.040394857824829,0.423155354335354,0.88044,0.560585652704395,0.637514501987702,0.9305,0.0,0.0,0.080243476434227,0.2189,0.183,0.533,0.246,0.142,0.423,0.0,0.0,0.282,975
CIUDAD DE LOS DEPORTES,0.019800161628264,0.400855156335446,0.88464,0.560585652704395,0.637514501987702,0.909,0.0,0.0,0.0401374627192,0.1755,0.146,0.523,0.225,0.102,0.401,0.006,0.0,0.147,976
VERTIZ NARVARTE,0.05099187969005,0.309209631545147,0.86025,0.560585652704395,0.637514501987702,0.909,0.0,0.0,0.116908235521829,0.2062,0.126,0.484,0.246,0.146,0.309,0.072,0.0,0.034,977
INDEPENDENCIA,0.015765198905872,0.277996410960467,0.80561,0.560585652704395,0.637514501987702,0.909,0.0,0.0,0.127217874388262,0.2231,0.198,0.457,0.252,0.236,0.278,0.087,0.0,0.307,978
LETRAN VALLE,0.038001582531787,0.265964667765496,0.75088,0.560585652704395,0.637514501987702,0.909,0.0,0.0,0.139303314846803,0.225,0.257,0.444,0.255,0.298,0.266,0.09,0.0,0.545,979
SAN SIMON TICUMAC,0.038001582531787,0.265964667765496,0.75088,0.560585652704395,0.637514501987702,0.909,0.0,0.0,0.139303314846803,0.225,0.295,0.444,0.255,0.326,0.266,0.09,0.0,0.69,980
PERIODISTA FRANCISCO ZARCO,0.019788402065285,0.26488939246234,0.78612,0.560585652704395,0.704052283622909,0.909,0.0,0.0,0.01635296623341,0.1959,0.291,0.462,0.224,0.274,0.265,0.116,0.0,0.622,981
AMERICAS UNIDAS,0.019788402065285,0.26488939246234,0.78612,0.560585652704395,0.704052283622909,0.909,0.0,0.0,0.01635296623341,0.1959,0.144,0.462,0.224,0.16,0.265,0.116,0.0,0.059,982
DEL LAGO,0.024538668978945,0.246942326914997,0.84289,0.560585652704395,0.664467241520091,0.909,0.0,0.0,0.126893807167678,0.1929,0.231,0.459,0.246,0.252,0.247,0.107,0.0,0.427,983
MARIA DEL CARMEN,0.024538668978945,0.246942326914997,0.84289,0.560585652704395,0.664467241520091,0.909,0.0,0.0,0.126893807167678,0.1929,0.195,0.459,0.246,0.224,0.247,0.107,0.0,0.287,984
REFORMA IZTACCIHUATL SUR,0.022633153646174,0.234974095673947,0.7746,0.560585652704395,0.708634443922494,0.9265,0.0,0.0,0.093850648189362,0.1628,0.234,0.449,0.237,0.256,0.235,0.165,0.0,0.336,985
ZACAHUITZCO,0.021230614726586,0.231605757732567,0.75196,0.560585652704395,0.707254761229086,0.9265,0.0,0.0,0.088594488010091,0.1779,0.319,0.443,0.239,0.328,0.232,0.152,0.0,0.69,986
SAN JUAN,0.031958305583364,0.393385189092726,0.85674,0.560585652704395,0.637514501987702,0.909,0.0,0.0,0.056779539031295,0.2,0.13,0.515,0.233,0.106,0.393,0.008,0.0,0.089,987
NOCHE BUENA,0.036809792137728,0.372819725948994,0.87757,0.560585652704395,0.637514501987702,0.909,0.0,0.0,0.073684263882332,0.1914,0.255,0.512,0.235,0.206,0.373,0.01,0.0,0.588,988
EXTREMADURA INSURGENTES,0.036809792137728,0.372819725948994,0.87757,0.560585652704395,0.637514501987702,0.909,0.0,0.0,0.073684263882332,0.1914,0.107,0.512,0.235,0.092,0.373,0.01,0.0,0.018,989
TLACOQUEMECATL,0.065491017914377,0.36146381422613,0.84829,0.560585652704395,0.636444510982411,0.909,0.0,0.0,0.060933714291272,0.2628,0.122,0.504,0.247,0.124,0.361,0.013,0.0,0.084,990
DEL VALLE SUR,0.029321838210927,0.338547282652477,0.87557,0.560585652704395,0.637514501987702,0.909,0.0,0.0,0.055805146220357,0.1732,0.211,0.497,0.228,0.182,0.339,0.031,0.0,0.41,991
SANTA CRUZ ATOYAC,0.05215026686321,0.305071671266663,0.85953,0.560585652704395,0.630479822822823,0.909,0.0,0.0,0.124535760116476,0.1585,0.174,0.481,0.238,0.18,0.305,0.049,0.0,0.268,992
PORTALES NORTE,0.050818898689096,0.262883087396766,0.7835,0.560585652704395,0.606748376287001,0.909,0.0,0.0,0.066233145774344,0.2189,0.224,0.444,0.239,0.254,0.263,0.064,0.0,0.467,993
ALBERT,0.047870128391364,0.237209690323323,0.79686,0.560585652704395,0.672764902917203,0.909,0.0,0.0,0.186039407712583,0.1956,0.121,0.45,0.258,0.188,0.237,0.091,0.0,0.048,994
ZACAHUITZCO,0.047870128391364,0.237209690323323,0.79686,0.560585652704395,0.672764902917203,0.909,0.0,0.0,0.186039407712583,0.1956,0.224,0.45,0.258,0.268,0.237,0.091,0.0,0.442,995
PORTALES ORIENTE,0.047870128391364,0.237209690323323,0.79686,0.560585652704395,0.672764902917203,0.909,0.0,0.0,0.186039407712583,0.1956,0.109,0.45,0.258,0.18,0.237,0.091,0.0,0.0,996
SAN ANDRES TETEPILCO,0.03860159335325,0.220708930216537,0.83178,0.560585652704395,0.684617746103246,0.8985,0.0,0.0,0.070495318654772,0.2003,0.213,0.451,0.234,0.236,0.221,0.1,0.0,0.398,997
INSURGENTES MIXCOAC,0.034382737811271,0.366754180134082,0.76447,0.560585652704395,0.615726237473188,0.909,0.0,0.0,0.151821681275814,0.3426,0.205,0.482,0.281,0.246,0.367,0.0,0.0,0.425,998
ACTIPAN,0.040678376099449,0.3278042364341,0.81802,0.560585652704395,0.605488031059631,0.9305,0.0,0.0,0.023259677152585,0.2615,0.185,0.476,0.243,0.198,0.328,0.008,0.0,0.364,999
CENTRO URBANO PRESIDENTE ALEMAN,0.039816781516487,0.309083699865552,0.79713,0.560585652704395,0.592453861940512,0.909,0.0,0.0,0.0188185490596,0.2471,0.14,0.462,0.235,0.168,0.309,0.014,0.0,0.205,1000
FRACC RES EMPERADORES,0.039321024293113,0.280507582059634,0.80204,0.560585652704395,0.59623193454526,0.909,0.0,0.0,0.037573826186482,0.2226,0.217,0.452,0.234,0.238,0.281,0.036,0.0,0.483,1001
XOCO,0.059386665951962,0.286930759036904,0.88588,0.560585652704395,0.592453861940512,0.909,0.0,0.0,0.05939111008739,0.1968,0.231,0.472,0.233,0.228,0.287,0.014,0.0,0.574,1002
U HAB EMILIANO ZAPATA,0.027456800826114,0.272059328090966,0.81917,0.560585652704395,0.592453861940512,0.909,0.0,0.0,0.047027627547857,0.1857,0.144,0.45,0.228,0.178,0.272,0.033,0.0,0.216,1003
PORTALES SUR,0.061214150803648,0.256191660116367,0.83317,0.560585652704395,0.592453861940512,0.909,0.0,0.0,0.07057960842444,0.1929,0.146,0.45,0.234,0.184,0.256,0.038,0.0,0.226,1004
MIRAVALLE,0.033357942736424,0.212523998133309,0.84281,0.560585652704395,0.684617746103246,0.8985,0.0,0.0,0.040031132926036,0.1304,0.202,0.45,0.214,0.206,0.213,0.075,0.0,0.41,1005
SAN JOSE INSURGENTES,0.031606470553922,0.332182251027458,0.84879,0.560585652704395,0.592453861940512,0.9305,0.0,0.0,0.156199220734614,0.1959,0.137,0.48,0.257,0.17,0.332,0.0,0.0,0.194,1006
GRAL PEDRO MARIA ANAYA,0.038989639937253,0.262736056984651,0.79868,0.560585652704395,0.592453861940512,0.909,0.0,0.0,0.000701059209378,0.1745,0.16,0.443,0.217,0.184,0.263,0.023,0.0,0.307,1007
DEL CARMEN,0.033278977296053,0.258207150054706,0.81377,0.560585652704395,0.592453861940512,0.931,0.0,0.0,0.001354406305611,0.1422,0.116,0.444,0.215,0.148,0.258,0.015,0.0,0.159,1008
CHURUBUSCO,0.048545741259193,0.234280797298749,0.85528,0.560585652704395,0.592453861940512,0.931,0.0,0.0,0.046424957431351,0.1677,0.244,0.444,0.229,0.262,0.234,0.041,0.0,0.625,1009
CHURUBUSCO COUNTRY CLUB,0.037729702639939,0.211458040486603,0.82422,0.560585652704395,0.682993118775919,0.931,0.0,0.0,0.06323605260393,0.2021,0.099,0.446,0.239,0.156,0.211,0.042,0.0,0.084,1010
