Población,Precipitación,"Edad infra","Índice ingreso","Falla infra","Presión mediática","Falta infra","Escasez",Hundimiento,"Enfermedades gastro","Sin drenaje","Sin agua",Encharcamientos,id
2056,719,25,0.735356834,0.25,0.0625,0.0625,0.0625,1,3.81545,0,0,7.4238344293,7484
1211,693,25,0.687238433,0.5,0.0625,0.0625,0.0625,1,2.44708,0,2.6667,6.2693494592,7440
2824,685,25,0.560553449,1,0.0625,0.0625,0.0625,1,4.43399,0.7452,1.6345,5.3879908273,7427
1307,720,25,0.795423832,0.125,0.0625,0.0625,0.0625,1,1.7021,0,0,0.0081203875,7486
3655,701,25,0.570919014,0.25,0.0625,0.0625,0.0625,1,4.81977,0,0.453,0.6468194387,7459
1931,718,25,0.756567405,0.125,0.0625,0.0625,0.0625,1,2.57511,0,0,0,7487
5616,681,25,0.593864272,0.25,0.125,0.0625,0.0625,1,38.95576,0.2935,0.8047,1.04046355,7451
2347,694,25,0.39657965,0.25,0.0625,0.125,0.0625,1,11.78548,1.7078,8.7786,0.1383698309,7496
4447,697,25,0.60850276,0.25,0.0625,0.0625,0.0625,1,3.85455,0,0.2852,3.8284712545,7476
2748,715,25,0.677300077,0.5,0.125,0.0625,0.0625,1,5.13145,0,0,5.8388210947,7455
4276,711,25,0.633228001,0.5,0.125,0.0625,0.0625,1,5.52364,0,0,7.7449098004,7430
6464,714,25,0.609586143,0.5,0.125,0.0625,0.0625,1,12.09967,0,0.184,0.4621082428,7458
3712,707,25,0.57373597,0.25,0.0625,0.25,0.0625,1,4.52514,0,10.4848,0.2600422801,7467
6883,714,25,0.612225093,0.0625,0.125,0.125,0.0625,1,9.47085,0,0.2532,2.3750306548,7493
3857,709,25,0.701557703,0.5,0.125,0.0625,0.0625,1,2.83698,0,0,4.2912326672,7454
3706,696,25,0.614290442,0.5,0.125,0.0625,0.0625,1,4.89482,0,4.2093,6.729740847,7423
4592,713,25,0.581443551,0.5,0.125,0.0625,0.0625,1,3.41078,0,0.5352,3.2927949538,7480
2658,714,25,0.630254181,0.5,0.0625,0.0625,0.0625,1,2.09407,0,0,1.8670795334,7481
3452,709,25,0.640768468,0.5,0.25,0.0625,0.0625,1,2.58476,5.5982,0.44,10.0080608899,7420
4460,704,25,0.698978377,0.25,0.0625,0.125,0.0625,1,4.05497,0,0.2408,0.0592238078,7492
3530,707,25,0.673071796,0.5,0.125,0.0625,0.0625,1,4.76802,0,0.3413,7.8975686838,7421
7707,703,25,0.681400338,0.25,0.125,0.25,0.0625,1,6.32006,0.2389,0.9065,4.8961336223,7491
4416,701,25,0.662607011,0.25,0.125,0.0625,0.0625,1,3.82103,0.5597,0.4664,0.0303820457,7502
3562,699,25,0.639855179,0.25,0.0625,0.0625,0.0625,1,3.0974,0,0,5.3362062448,7478
3241,702,25,0.762005751,0.25,0.0625,0.0625,0.0625,1,2.89656,0,0,0,7477
1053,701,25,0.676901908,0.5,0.0625,0.0625,0.0625,1,1.05591,0,0,0,7490
7827,698,25,0.497392288,0.25,0.25,0.125,0.0625,1,7.0332,0,0.3708,3.9475403487,7452
6636,699,25,0.677176488,0.5,0.125,0.125,0.0625,1,40.04459,0,1.5437,4.6715443793,7417
2757,712,25,0.556967005,0.25,0.0625,0.0625,0.0625,0,6.05801,0,0,2.6864015245,7471
4032,716,25,0.670794074,0.25,0.125,0.0625,0.0625,0,8.68206,0.6179,0.7202,0.2459924903,7470
5154,703,25,0.687312024,0.0625,0.0625,0.0625,0.0625,1,9.88201,0.4068,1.2225,0.2649810757,7497
3666,710,25,0.52799077,0.0625,0.0625,0.125,0.0625,0,6.44577,0.7937,6.5909,0.0506274884,7498
3715,700,25,0.625988027,0.25,0.125,0.0625,0.0625,1,6.69812,0,1.3408,0.1186870627,7468
1728,707,25,0.496292227,0.125,0.0625,0.0625,0.0625,1,3.0083,1.5075,3.5533,1.1722579788,7462
2537,696,25,0.701843387,0.5,0.25,0.0625,0.0625,1,4.84668,0,0,1.3119780009,7448
10616,695,25,0.61545143,0.5,0.25,0.0625,0.0625,1,20.45383,0.5043,0.5041,1.4209999941,7450
2674,690,25,0.658027955,0.5,0.0625,0.0625,0.0625,1,5.19707,0,0,6.9146807486,7442
2289,688,25,0.652342573,0.5,0.0625,0.0625,0.0625,1,4.38071,0,0,3.4270801426,7443
4823,691,25,0.619902369,0.5,0.25,0.0625,0.0625,1,7.8086,0,0.4136,7.0468183886,7424
1743,689,25,0.639325231,0.5,0.0625,0.0625,0.0625,1,2.73683,0,0,2.5507195429,7434
1554,686,25,0.593828069,0.5,0.125,0.0625,0.0625,1,2.40455,0,0,2.6335164158,7433
3239,688,25,0.597891005,0.5,0.125,0.0625,0.0625,1,4.99021,0.3778,0,1.7495155008,7432
3981,682,25,0.597573356,0.5,0.0625,0.0625,0.0625,1,6.00876,1.0267,3.2821,4.1994164992,7428
4041,679,25,0.572260066,0.125,0.125,0.0625,0.0625,1,28.58248,0.6883,0.7874,4.9414044441,7429
3717,684,25,0.5971822,0.5,0.125,0.0625,0.0625,1,25.72921,0,0.6522,1.4063561995,7435
1736,684,25,0.532099814,1,0.0625,0.0625,0.0625,1,2.71314,0,0,0.2639643283,7426
1101,690,25,0.667824058,0.5,0.0625,0.0625,0.0625,1,2.14593,0,1.7241,3.2845926044,7444
2322,691,25,0.686814809,0.5,0.125,0.0625,0.0625,1,4.5825,0,0,5.1876173367,7441
1248,726,25,0.575814751,0.125,0.0625,0.0625,0.0625,0,2.85778,1.7361,2.0833,0.8642090754,7464
3110,688,25,0.58823787,0.25,0.125,0.0625,0.0625,1,5.0093,0,0.3822,5.0829715936,7425
6697,687,25,0.619908752,0.125,0.0625,0.25,0.0625,1,9.90084,0.7961,8.6291,0.1271423552,7460
5127,694,25,0.580694347,0.5,0.125,0.125,0.0625,1,30.69764,1.2225,2.8571,5.3601023631,7418
3170,704,25,0.642511566,0.5,0.0625,0.0625,0.0625,1,2.90647,0.369,0.4914,0.0144804443,7489
3652,703,25,0.678197273,0.25,0.0625,0.0625,0.0625,1,3.36746,0,0.4946,0,7501
3358,705,25,0.654921977,0.5,0.125,0.0625,0.0625,1,4.45501,0,0.7001,1.3094772233,7482
3601,699,25,0.593052349,0.5,0.125,0.0625,0.0625,1,4.62693,0,1.1561,5.0009443851,7457
1021,703,25,0.249893034,0.0625,0.0625,0.25,0.0625,1,1.05576,1.2146,67.0782,0.8409443087,7495
356,705,25,0.299310465,0.015625,0.0625,0.0625,0.0625,1,0.13433,5.4945,24.1758,0.75,7505
1185,711,25,0.200178933,0.125,0.0625,0.5,0.0625,0,1.33592,7.2917,94.7552,0.75,7494
5749,708,25,0.67136668,0.5,0.125,0.0625,0.0625,1,7.47583,0,0.4178,7.042831134,7431
756,719,25,0.675075186,0.125,0.0625,0.0625,0.0625,1,1.03437,0,0,0,7488
1931,700,25,0.725876934,0.25,0.0625,0.0625,0.0625,0,0.36998,0,2.4291,5.9606387143,7506
4780,724,25,0.564715033,0.125,0.125,0.0625,0.0625,0,121.24398,0.7099,2.229,0.7450333379,7507
4093,719,25,0.501383825,0.0625,0.0625,0.0625,0.0625,0,99.82352,4.3628,4.2237,0.9434338746,7508
4437,719,25,0.535450608,0.0625,0.0625,0.0625,0.0625,0,108.13302,3.043,3.4664,0.0438544105,7509
9254,729,25,0.623727642,0.125,0.125,0.25,0.0625,0,19.27907,1.0733,4.8496,1.7375671777,7512
7659,736,25,0.572510421,0.125,0.25,0.125,0.0625,0,16.54691,0.2684,4.1243,0.6117144445,7515
1320,734,25,0.62091833,0.125,0.0625,0.0625,0.0625,0,3.00177,1.5198,0,0.2812138393,7510
375,721,25,0.735642152,0.125,0.0625,0.0625,0.0625,0,0.88856,0,0,0.0565297177,7511
66,744,25,0.141671013,0,0,0,0,0,0.02706,0,0,0.0018487377,7516
3158,720,25,0.632728728,0.25,0.25,0.0625,0.0625,0,7.28932,0,0.3911,0.8285214248,7513
2288,728,25,0.649587851,0.125,0.0625,0.0625,0.0625,1,4.94673,1.2613,1.6216,1.6095871254,7514
224,739,25,0.717487771,0.0625,0.0625,0.0625,0.0625,0,18.90002,0,0,1.0950756654,7518
942,728,25,0.617520228,0.0625,0.0625,0.0625,0.0625,0,22.47894,4.4643,6.7265,3.7039452315,7519
78,730,25,0.125603395,0.03125,0.0625,0.0625,0.0625,0,1.89586,0,53.3333,0,7521
652,734,25,0.534016012,0.0625,0.0625,0.0625,0.0625,0,53.8062,4.698,6.7114,0.0014978277,7520
2350,734,25,0.581163667,0.125,0.125,0.0625,0.0625,0,209.66742,0.8834,3.7102,0.6212014619,7517
773,658,25,0.68999571,0.0625,0.0625,0.125,0.0625,1,33.34288,0,24.2718,0.20374408,7524
4462,664,25,0.598509146,0.25,0.125,0.0625,0.0625,1,189.23361,0,3.1111,0.3224903271,7523
41,661,25,0.148016561,0.03125,0.0625,0.0625,0.0625,0,0.30626,0,100,0,7525
4287,662,25,0.594585626,0.25,0.125,1,0.0625,1,183.28977,1.4327,38.0134,0.246331466,7522
1640,927,10,0.728896407,0.5,0.0625,0.0625,0.0625,0,0.46366,0,0,4.7130842361,7528
592,774,10,0.927971762,0.5,0.0625,0.0625,0.0625,1,0.01434,0,0,0.0001163182,7545
303,805,10,0.80524015,0.5,0.0625,0.0625,0.0625,0,0.00567,0,0,3.5705985586,7585
2594,930,10,0.736432628,0.5,0.0625,0.0625,0.0625,0,5.82131,0,0,5.560404378,7580
2526,802,10,0.767181158,0.5,0.0625,0.0625,0.0625,0,0.05814,0,0.491,1.3683973846,7613
1184,823,10,0.893589995,0.25,0.0625,0.0625,0.0625,0,0.28593,0,0,1.4875228078,7618
4006,954,10,0.683031935,0.25,0.0625,0.0625,0.0625,0,0.64562,0,0.3953,1.530445703,7567
1282,910,10,0.730952453,0.5,0.0625,0.0625,0.0625,0,2.52889,0.9404,0,1.0056105301,7582
4344,890,10,0.76024899,0.5,0.125,1,0.0625,0,9.98736,0.3404,75.2981,3.4674836168,7603
2694,826,10,0.76160277,0.5,0.0625,0.125,0.0625,0,0.64471,0,0,6.385292397,7538
3196,832,10,0.77121138,0.5,0.125,0.125,0.0625,0,0.77846,0,0,4.4830885726,7617
1811,831,10,0.813152855,0.25,0.0625,0.0625,0.0625,0,2.2974,0,0,1.9743599909,7694
2081,781,10,0.898468467,0.5,0.0625,0.125,0.0625,0,0.77245,0,0,1.3617993916,7543
2210,777,10,0.75356194,0.5,0.0625,0.25,0.0625,1,0.05685,0,0,1.707540434,7588
2100,767,10,0.811925567,0.5,0.0625,0.0625,0.0625,1,0.05099,0,0,0,7666
669,778,10,0.807883719,0.5,0.0625,0.0625,0.0625,0,0.01707,0,0,1.7111968527,7563
3676,873,10,0.646915037,0.125,0.0625,0.25,0.0625,0,3.69577,0.3268,12.9103,0.6702356287,7656
5175,975,10,0.615828139,0.25,0.0625,0.5,0.0625,0,4.73852,2.0045,22.5352,0.8880677462,7593
3335,852,10,0.759403575,0.5,0.0625,0.0625,0.0625,0,0.82095,0,0,3.1066901355,7583
5408,972,10,0.562765066,0.25,0.125,0.0625,0.0625,0,0.17969,0,1.8342,0.0475691247,7647
9181,933,10,0.659035688,0.25,0.125,0.5,0.0625,0,17.64291,0.3947,6.939,1.0659016875,7642
3170,849,10,0.839247773,0.5,0.0625,0.125,0.0625,0,1.46746,0,0.3315,1.0124039604,7608
1382,786,10,0.862507267,0.5,0.0625,0.0625,0.0625,0,0.03323,0,0,0.0659603618,7562
926,770,10,0.872288809,0.5,0.0625,0.0625,0.0625,1,0.02346,0,0,3.6653823063,7575
1910,774,10,0.873161874,0.5,0.0625,0.0625,0.0625,0,0.72803,0,0,0.3688423291,7541
4090,776,10,0.844872191,0.5,0.5,0.25,0.0625,1,0.0986,0,0,0.1326395425,7544
2581,768,10,0.84996204,0.5,0.125,0.0625,0.0625,1,0.06181,0,0,1.0339840924,7664
1868,760,10,0.822739512,0.25,0.0625,0.0625,0.0625,1,0.23419,0,0,0.3548143573,7686
4541,758,10,0.822740111,0.25,0.0625,0.125,0.0625,1,0.56107,0,0.2232,1.65951685,7670
1682,755,10,0.825768829,0.25,0.0625,0.0625,0.0625,1,0.20539,0,0,1.7136578897,7671
2117,898,10,0.757426305,0.25,0.0625,0.0625,0.0625,0,4.94956,0,0,7.5097176185,7678
653,907,10,0.887804575,0.5,0.0625,0.0625,0.0625,0,1.34941,0,0,3.0429157656,7527
6346,872,10,0.620028273,0.0625,0.0625,0.5,0.0625,0,6.50261,0.2519,20.1131,0.3843400755,7657
2820,766,10,0.833417204,0.5,0.125,0.0625,0.0625,1,0.06936,0,0,1.662205664,7565
4616,920,10,0.483773959,0.0625,0.125,1,0.0625,0,40.61926,3.5497,48.1818,0.6692046489,7653
3272,753,10,0.871550745,0.25,0.0625,0.0625,0.0625,1,5.3071,0,0,3.4415876792,7672
1947,764,10,0.903437587,0.5,0.0625,0.0625,0.0625,1,0.23696,0,0,1.2697020463,7546
1994,786,10,0.911167523,0.5,0.0625,0.0625,0.0625,0,0.73806,0,0,2.0271972522,7542
2627,799,10,0.784603183,0.5,0.125,0.0625,0.0625,0,0.9329,0,0,2.1089061317,7560
2904,822,10,0.728846123,0.5,0.125,0.0625,0.0625,0,0.71638,0,1.2285,6.0346852184,7537
1155,985,10,0.345687844,0.0625,0.0625,0.5,0.0625,0,0.03838,2.8269,0,0.0221132215,7659
2874,831,10,0.856198817,0.25,0.0625,0.125,0.0625,0,3.72094,0.7874,0,0.4404297812,7680
4591,903,10,0.720325299,0.25,0.125,0.25,0.0625,0,8.68645,0,12.0401,1.8169382977,7687
1862,799,10,0.895601323,0.5,0.0625,0.0625,0.0625,0,0.04457,0,0,0.8502270104,7569
1578,830,10,0.781251738,1,0.125,0.0625,0.0625,0,0.37415,0,0,4.7898801874,7610
781,797,10,0.820297371,0.5,0.0625,0.0625,0.0625,0,0.01943,0,0,0.0211866918,7614
5207,965,10,0.65781507,0.25,0.0625,0.125,0.0625,0,1.35715,0.3037,2.1986,1.4347436248,7634
1587,823,10,0.734967032,1,0.0625,0.0625,0.0625,0,0.37063,0,0,3.3915844926,7555
3653,951,10,0.584922484,0.5,0.125,0.0625,0.0625,0,126.20119,0,1.1086,3.2718615964,7597
2823,926,10,0.621174672,0.5,0.0625,0.0625,0.0625,0,0.79994,0,0.6545,1.1546766294,7637
2879,913,10,0.794365537,0.25,0.0625,0.0625,0.0625,0,6.47827,0,0,5.3253075133,7551
2661,872,10,0.786261981,0.25,0.0625,0.25,0.0625,0,1.17069,0,0,1.5516114139,7679
5250,989,10,0.490700496,0.25,0.125,0.5,0.0625,0,1.29973,0.4827,15.0573,0.316521938,7646
0,850,10,0,0.5,0.0625,0.0625,0.0625,0,0,0,0,4.3813870443,7530
3324,907,10,0.512837881,0.125,0.125,0.5,0.0625,0,25.84879,0.3769,26.7252,0.0258526684,7633
3772,855,10,0.658236809,0.25,0.25,0.0625,0.0625,0,4.11203,0.4739,0.2846,1.9367921554,7631
4441,918,10,0.703999299,0.25,0.0625,0.0625,0.0625,0,8.72863,0,0.9599,3.6215916511,7602
46,818,10,1,0.25,0.0625,0.0625,0.0625,0,0.01012,0,0,1.3721907646,7619
2497,781,10,0.779629311,0.5,0.0625,0.25,0.0625,0,0.06301,0,0,9.1064013454,7587
259,810,10,0.840114234,0.25,0.0625,0.0625,0.0625,0,0.06319,0,0,2.4365717884,7612
3088,772,10,0.764133273,0.5,0.0625,0.0625,0.0625,1,0.07639,0,0,4.1154602213,7574
4896,833,10,0.654911646,0.25,0.125,0.125,0.0625,0,6.04774,0,0,0.000613278,7682
657,919,10,0.448325495,0.0625,0.0625,0.25,0.0625,0,4.66942,88.9535,97.6744,0,7700
3816,861,10,0.715183051,0.5,0.125,0.125,0.0625,0,0.87033,0,0.3122,2.897009381,7606
3268,960,10,0.676735272,0.5,0.125,0.125,0.0625,0,2.92006,0,3.9333,1.4889648253,7596
3487,907,10,0.656151565,0.0625,0.0625,0.5,0.0625,0,3.51391,0.9524,24.0763,0.8721710041,7652
5278,941,10,0.675182576,0.5,0.125,0.125,0.0625,0,1.35138,0.8258,1.3493,3.9883189581,7547
1698,782,10,0.864466057,0.5,0.0625,0.0625,0.0625,0,0.0416,0,0,1.4868986952,7590
4901,786,10,0.688222622,0.5,0.25,0.25,0.0625,0,0.11971,0,0,1.4544580626,7586
1280,771,10,0.834143757,0.5,0.0625,0.0625,0.0625,1,0.03111,0,0,0,7665
3209,962,10,0.66651743,0.5,0.0625,0.0625,0.0625,0,3.01447,0.5834,0.6993,2,7595
1710,840,10,0.684088104,1,0.0625,0.0625,0.0625,0,0.41458,0,0,3.4029593185,7616
1811,791,10,0.733228781,0.5,0.0625,0.0625,0.0625,0,0.04231,0,0,1.0510547984,7615
6452,927,10,0.629924369,0.25,0.0625,0.25,0.0625,0,12.14796,0.2658,1.328,0.0008251577,7650
1202,829,10,0.675130801,1,0.0625,0.0625,0.0625,0,0.32045,0,0,4.5485664122,7554
2546,837,10,0.714389645,1,0.0625,0.125,0.0625,0,0.64327,0,0,4.693061176,7609
5832,908,10,0.725956986,0.25,0.0625,0.5,0.0625,0,12.30923,0,19.3438,3.1437049708,7635
1017,916,10,0.891098959,0.5,0.0625,0.0625,0.0625,0,2.00192,0,0,8.0849652759,7601
2991,937,10,0.717153356,0.5,0.0625,0.5,0.0625,0,2.85483,0,30.179,4.00596001,7579
1717,829,10,0.770639247,0.5,0.0625,0.0625,0.0625,0,0.42898,0,0,0.2398098395,7535
4834,894,10,0.653712506,0.125,0.0625,1,0.0625,0,4.92174,0.2435,43.8767,1.3135717007,7655
7594,862,10,0.659013082,0.125,0.125,0.125,0.0625,0,8.82073,2.2346,1.2183,0.4751594509,7673
3556,780,10,0.771820482,0.5,0.125,0.125,0.0625,0,0.08934,0,0,4.5084462567,7573
1892,912,10,0.825546576,0.5,0.0625,0.125,0.0625,0,3.99933,0,0,5.1960683058,7526
5004,915,10,0.568656243,0.25,0.25,0.0625,0.0625,0,10.05209,0.7154,0.6339,1.3379726639,7636
5031,924,10,0.625227947,0.5,0.125,0.25,0.0625,0,11.28644,0,5.1531,5.1595036327,7550
3502,909,10,0.794928313,0.25,0.0625,0.125,0.0625,0,8.10679,0,0,2.6217962513,7677
5065,931,10,0.604557373,0.5,0.125,0.0625,0.0625,0,10.03167,0,0,4.2903212362,7549
3924,938,10,0.715000152,0.5,0.0625,0.125,0.0625,0,7.34077,1.5015,1.8,5.282380012,7548
3149,947,10,0.704193374,0.5,0.125,0.0625,0.0625,0,2.66885,0.978,0,2.0101575552,7568
4581,965,10,0.582928124,0.25,0.0625,0.125,0.0625,0,4.34023,0.4322,6.8339,1.3530155384,7576
6576,961,10,0.607318781,0.25,0.125,0.0625,0.0625,0,1.07477,0,0.8,1.5872188464,7566
4089,974,10,0.505056956,0.25,0.0625,0.0625,0.0625,0,3.40882,0,0.2947,2.3822211732,7676
5365,980,10,0.539925044,0.25,0.0625,0.0625,0.0625,0,0.17826,0.2262,0.9043,1.5076749861,7675
4460,953,10,0.633241312,0.25,0.125,0.25,0.0625,0,3.74919,0,7.0448,1.2677243586,7640
3171,943,10,0.644443544,0.5,0.0625,0.0625,0.0625,0,2.71968,0,1.171,6.0344540888,7598
2332,927,10,0.791449158,0.5,0.0625,0.0625,0.0625,0,4.27579,0,0.6757,8.5891926938,7600
1738,919,10,0.710260162,0.5,0.125,0.0625,0.0625,0,3.6173,0,0.8565,3.029851824,7581
5296,956,10,0.645337752,0.25,0.125,0.25,0.0625,0,4.49081,0,1.2384,0.3106280367,7644
3527,937,10,0.681887675,0.25,0.0625,0.25,0.0625,0,2.88935,0,3.8141,1.0991297478,7639
2225,881,10,0.668635274,0.25,0.0625,0.0625,0.0625,0,0.52315,0,0,3.7948635416,7669
2023,850,10,0.847490251,0.5,0.0625,0.0625,0.0625,0,0.50913,0,0,2.7560176459,7531
1960,839,10,0.794271943,1,0.125,0.125,0.0625,0,0.45463,0,0,3.2446384711,7553
4271,846,10,0.749651888,1,0.125,0.125,0.0625,0,0.98132,0,0,0.8655905517,7552
5658,855,10,0.847929314,0.25,0.0625,0.25,0.0625,0,1.35953,0,0,1.6628898752,7607
1862,861,10,0.890676159,0.5,0.0625,0.0625,0.0625,0,0.46498,0,0,0.6088549465,7529
1633,842,10,0.775551526,1,0.0625,0.0625,0.0625,0,0.39929,0,0,2.4464769652,7584
332,840,10,0.898457101,0.5,0.0625,0.0625,0.0625,0,0.07833,0,0,1.1929167934,7532
3507,830,10,0.641826622,0.5,0.125,0.125,0.0625,0,0.80638,0.5513,0,3.0962515065,7534
2627,827,10,0.661283681,0.5,0.0625,0.0625,0.0625,0,0.73375,1.669,0.4161,6.1817629663,7536
1067,819,10,0.739511707,1,0.0625,0.0625,0.0625,0,0.27501,0,0,3.579939711,7556
6298,815,10,0.634705274,0.5,0.5,0.0625,0.0625,0,1.5118,0,0,0.7204144945,7539
5237,897,10,0.668365031,0.25,0.0625,0.5,0.0625,0,11.52662,2.1986,19.1522,2.1433393101,7688
2632,804,10,0.816032195,0.5,0.125,0.125,0.0625,0,0.98261,0,0,1.7320061293,7559
3482,792,10,0.816318937,0.5,0.125,0.125,0.0625,0,1.25357,0,0,0.8498581724,7561
2907,796,10,0.879925595,0.5,0.0625,0.0625,0.0625,0,0.07077,0,0,1.8157532423,7570
2273,821,10,0.807273412,0.5,0.0625,0.0625,0.0625,0,0.56221,0,0,0.8666131174,7611
2121,812,10,0.77487158,0.5,0.125,0.0625,0.0625,0,0.53041,0,0,1.4241992983,7558
3154,844,10,0.70368781,0.5,0.0625,0.0625,0.0625,0,1.41963,0,0,1.6622103442,7625
8904,856,10,0.762097637,0.25,0.125,0.125,0.0625,0,4.03754,0,0.2935,0.6076009266,7622
3223,897,10,0.580690536,0.25,0.0625,0.0625,0.0625,0,1.45748,1.627,0.875,0.2042286189,7696
2409,908,10,0.617829031,0.0625,0.0625,0.0625,0.0625,0,4.66943,0,0.9058,0.2066611011,7648
4127,885,10,0.718611309,0.25,0.125,0.0625,0.0625,0,1.82659,0.7612,0.4757,1.1224157132,7638
3394,858,10,0.712818863,0.25,0.125,0.0625,0.0625,0,1.50534,0.9836,0,2.2635183203,7628
2303,779,10,0.915609694,0.5,0.0625,0.0625,0.0625,0,0.83299,0,0,2.3789755381,7540
4104,883,10,0.576081313,0.0625,0.0625,0.0625,0.0625,0,1.80355,0.3721,1.3928,1.9159044666,7697
4257,847,10,0.715057418,0.25,0.0625,0.0625,0.0625,0,1.92813,0,1.0601,10.2902885674,7627
4411,871,10,0.746294336,0.25,0.0625,0.125,0.0625,0,0.95237,0,0,1.4019400797,7605
1852,762,10,0.822904962,0.25,0.0625,0.0625,0.0625,1,0.21876,0,0,2.0779375966,7685
2311,779,10,0.825311317,0.5,0.0625,0.0625,0.0625,0,0.05805,0,0,3.5181019321,7592
1218,813,10,0.876491769,1,0.125,0.0625,0.0625,0,0.29937,0,0,3.6369705051,7557
855,822,10,0.905678519,0.25,0.0625,0.0625,0.0625,0,0.21054,0,0,1.5799822745,7620
2204,807,10,0.754168494,0.25,0.0625,0.0625,0.0625,0,0.54798,0,0,1.6967709785,7621
12273,817,10,0.786730546,0.25,0.125,0.5,0.0625,0,2.69545,0.2343,0.5013,0.7756512144,7681
5765,829,10,0.752312646,0.25,0.0625,0.25,0.0625,0,6.51736,0,0.2872,0.6871528879,7683
4075,843,10,0.673262953,0.0625,0.0625,0.0625,0.0625,0,4.90102,0,0,0.0549014219,7684
5473,842,10,0.632673624,0.25,0.25,0.0625,0.0625,0,6.27749,0,0.3579,1.2734315444,7695
5735,846,10,0.709378863,0.25,0.0625,0.0625,0.0625,0,6.78749,0,0,2.354808937,7629
6305,869,10,0.709772773,0.25,0.125,0.0625,0.0625,0,2.71783,0.2475,0,0.129580322,7630
326,883,10,0.669241297,0.0625,0.0625,0.0625,0.0625,0,0.13261,0,0,0.4199057041,7649
7,937,10,0,0.0625,0.0625,0.0625,0.0625,0,0.0089,0,0,1.2161286283,7661
2200,854,10,0.69795799,0.125,0.0625,1,0.0625,0,0.72416,0.5282,98.2425,0.7155102229,7705
8094,886,10,0.70131852,0.125,0.125,1,0.0625,0,0.45914,0.6747,61.657,0.1625562741,7704
38,933,10,0.743749725,0.0625,0.0625,0.0625,0.0625,0,0.1385,0,0,0.3763108991,7702
5070,886,10,0.615799836,0.125,0.125,0.125,0.0625,0,16.18383,0.7987,1.6667,0.5176823291,7632
3911,899,10,0.659822645,0.0625,0.0625,0.125,0.0625,0,12.84224,0,0.8307,0.0419521445,7660
2104,838,10,0.746222875,0.25,0.0625,0.0625,0.0625,0,2.73586,0,0.6192,2.3893560835,7693
1512,766,10,0.787279407,0.5,0.0625,0.0625,0.0625,1,0.03788,0,0,1.2110468833,7667
3961,792,10,0.855096618,0.5,0.0625,0.125,0.0625,0,0.09977,0,0,0.8610131457,7571
3788,788,10,0.836351094,0.5,0.0625,0.0625,0.0625,0,0.09285,0,0,0.6185705552,7572
1472,836,10,0.684931759,0.5,0.0625,0.0625,0.0625,0,0.35758,0,0,0.0976679109,7663
430,843,10,0.786548683,0.5,0.0625,0.0625,0.0625,0,0.10622,0,0,2.9941596456,7662
3259,952,10,0.695678145,0.5,0.125,0.0625,0.0625,0,2.66395,0,0,0.6309319903,7577
2829,875,10,0.598645054,0.25,0.0625,0.0625,0.0625,0,0.69022,0,0,7.5285515836,7668
8033,982,10,0.535326188,0.25,0.125,0.25,0.0625,0,2.02445,0.3072,3.0722,2.2081483866,7645
1056,843,10,0.869526637,1,0.0625,0.0625,0.0625,0,0.46094,0,0,0.0105015411,7624
4235,882,10,0.813779418,0.5,0.0625,0.25,0.0625,0,9.13498,0,4.3324,3.1516198657,7604
3580,970,10,0.667600001,0.25,0.0625,0.0625,0.0625,0,3.30393,3.0568,1.1996,0.5886323948,7594
2218,935,10,0.736246973,0.5,0.0625,0.0625,0.0625,0,1.68279,0,0,3.670654388,7599
1490,915,10,0.715202339,0.0625,0.0625,0.125,0.0625,0,4.7641,0,14.0162,0.3328278114,7651
6615,877,10,0.669232008,0.25,0.0625,0.25,0.0625,0,2.89139,1.1377,3.3473,0.0275256272,7692
3981,1000,10,0.467483361,0.125,0.0625,1,0.0625,0,0.94771,0,87.7399,0.7853851019,7689
4896,855,10,0.652671729,0.5,0.25,0.0625,0.0625,0,2.27563,0,0,0.9329995132,7626
61,923,10,0.123336939,0,0,0,0,0,0.5277,0,0,6.3035734253,7703
5094,930,10,0.534375769,0.0625,0.0625,1,0.0625,0,45.19848,1.6198,58.4459,0.447074858,7654
188,941,10,0.119138631,0.0625,0.0625,0.0625,0.0625,0,1.81473,0,28.2051,0.25,7698
1007,922,10,0.535865352,0.0625,0.0625,0.25,0.0625,0,7.24946,3.0568,76.8559,0.3318516827,7658
3761,772,10,0.804090223,0.5,0.0625,0.0625,0.0625,1,0.09252,0,0,2.8072286879,7564
3845,994,10,0.479028653,0.125,0.125,1,0.0625,0,0.94057,0.6842,89.8286,0.6093623034,7690
1165,846,10,0.914083633,0.5,0.0625,0.0625,0.0625,0,0.5175,0,0,0.0332468343,7623
3384,946,10,0.693738682,0.5,0.125,0.0625,0.0625,0,3.26027,0,0.463,4.0655593266,7578
6257,868,10,0.489073925,0.25,0.125,0.25,0.0625,0,2.62719,0.4079,2.4457,0.0021070479,7691
20,950,10,0.362989765,0.0625,0.0625,0.0625,0.0625,0,0.28573,0,50,0.25,7701
9113,873,10,0.642589536,0.125,0.25,0.125,0.0625,0,9.93171,1.9439,2.7564,1.0141541461,7674
3600,833,10,0.666009782,0.5,0.125,0.0625,0.0625,0,0.81389,0,0,5.3261624144,7533
495,928,10,0.479444529,0.0625,0.0625,0.125,0.0625,0,3.47099,0,78.5714,0.0915269713,7699
