exposi_a,exposi_b,exposi_c,exposi_d,resili_a,resili_b,resili_c,resili_d,resili_e,suscep_a,suscep_b,suscep_c,suscep_d,suscep_e,exposi,resili,suscep,vulnera,id
0.0474,0.0,0.0,0.000118443037572,0.025865457492176,0.026210574136062,0.5959,0.242946890439763,0.549584132500358,0.888,1.0,0.0,0.0,0.1029,0.015,0.266,0.398,0.455,2141
0.0336,9.1282051282e-05,0.0,0.000118443037572,0.021579462161928,0.024968348071815,0.5797,0.242946890439763,0.549584132500358,0.888,0.999999999999987,0.0,0.0,0.0428,0.011,0.262,0.386,0.446,2142
0.0086,0.009865641025641,0.0,0.000118443037572,0.02389653271112,0.023958259602453,0.59786,0.242946890439763,0.549584132500358,0.888,0.99999999999995,0.0,0.0,0.0572,0.009,0.266,0.389,0.444,2143
0.0127,1.025641026e-06,0.0,0.0,0.180341416533317,0.097155193112603,0.64358,0.242946890439763,0.669953142331618,0.888,0.001401391975437,0.0,0.0,0.9457,0.004,0.344,0.367,0.369,2144
0.0465,0.033868717948718,0.0,0.0,0.02695064243609,0.090533349359686,0.69297,0.242946890439763,0.567323327920778,0.888,0.524612025031905,0.0,0.003234610415158,0.1062,0.037,0.315,0.304,0.369,2145
0.0112,0.042232820512821,0.0,0.000144522434885,0.051785682371767,0.03700079462183,0.68322,0.242946890439763,0.549584132500358,0.888,0.999999999999996,0.0,0.021092574367964,0.0867,0.031,0.291,0.399,0.449,2146
0.0273,0.0,0.0,0.0,0.027547938949542,0.02820215181224,0.57922,0.242946890439763,0.549584132500358,0.888,1.000000000000014,0.0,0.0,0.1075,0.009,0.264,0.399,0.453,2147
0.0087,9.230769231e-06,0.0,0.000118443037572,0.026317097073128,0.02534307193243,0.57949,0.242946890439763,0.549584132500358,0.888,0.999999999999981,0.0,1.622952113e-06,0.0363,0.003,0.263,0.385,0.439,2148
0.0443,0.022494358974359,0.0,0.000118443037572,0.03317614321412,0.021623932847502,0.51465,0.242946890439763,0.549584132500358,0.888,1.000000000000011,0.0,6.76605044e-07,0.0672,0.029,0.249,0.391,0.472,2149
0.0589,9.0769230769e-05,0.0,0.000144522434885,0.035855032929473,0.031836965368381,0.62696,0.242946890439763,0.549584132500358,0.888,1.000000000000002,0.0,0.00383146344215,0.0903,0.019,0.276,0.396,0.449,2150
0.0165,0.065734871794872,0.0,0.000144522434885,0.03171491112495,0.037030203270423,0.68136,0.242946890439763,0.549584132500358,0.888,1.000000000000004,0.0,0.006911306343381,0.0619,0.047,0.288,0.391,0.457,2151
0.0331,0.080089230769231,0.0,4.9572010008e-05,0.04274275941636,0.039976522754542,0.68211,0.242946890439763,0.478672361236236,0.888,0.999999999999977,0.0,0.00656034554671,0.1714,0.062,0.277,0.413,0.491,2152
0.0342,0.016085641025641,0.0,0.000144522434885,0.035844081306017,0.033010335737668,0.61301,0.242946890439763,0.549584132500358,0.888,1.000000000000066,0.0,0.009155413458864,0.0703,0.021,0.274,0.393,0.45,2153
0.0573,0.0,0.0,0.0,0.024397573406696,0.028156427345613,0.55577,0.242946890439763,0.549584132500358,0.888,0.999999999999968,0.0,0.0,0.1369,0.018,0.259,0.405,0.467,2154
0.0376,0.013218974358974,0.0,0.0,0.026806504014693,0.070569321809995,0.73278,0.242946890439763,0.672096642885743,0.888,0.999975900486413,0.0,0.003845487782506,0.0843,0.02,0.336,0.395,0.406,2155
0.0254,0.00892,0.0,0.0,0.022454861097754,0.073367344809892,0.75437,0.242946890439763,0.672096642885743,0.888,0.986615705368006,0.0,0.004031955255512,0.0647,0.014,0.341,0.389,0.394,2156
0.027,0.011268717948718,0.0,0.0,0.066530730376244,0.078127098479574,0.7036,0.242946890439763,0.672096642885743,0.888,0.0,0.0,0.0,0.1143,0.016,0.337,0.2,0.264,2157
0.0433,0.001438974358974,0.0,0.0,0.026700973206473,0.071417415528262,0.69748,0.242946890439763,0.672096642885743,0.888,0.73274339716635,0.0,0.019852686660692,0.0641,0.015,0.329,0.341,0.369,2158
0.0,0.003130769230769,0.0,0.0,0.026514400170268,0.066670306430362,0.7014,0.242946890439763,0.672096642885743,0.888,0.521727117607998,0.0,0.009414887095294,0.1079,0.002,0.328,0.305,0.335,2159
0.011,0.005110769230769,0.0,0.0,0.018378575369505,0.060026133891734,0.675,0.242946890439763,0.672096642885743,0.888,0.999999999999992,0.0,0.003144477663883,0.094,0.007,0.32,0.397,0.41,2160
0.0238,0.002015897435897,0.0,0.0,0.019334214471185,0.058991469752757,0.72971,0.242946890439763,0.672096642885743,0.888,1.000000000000029,0.0,0.011095085018965,0.0947,0.009,0.33,0.399,0.406,2161
0.0287,0.046801025641026,0.0,4.9572010008e-05,0.040853116887253,0.044940836763452,0.6308,0.242946890439763,0.672096642885743,0.888,0.999957451498671,0.0,0.044334117933744,0.0611,0.039,0.307,0.399,0.444,2162
0.0353,0.03484358974359,0.0,4.9572010008e-05,0.036956743849471,0.04141620622183,0.65118,0.242946890439763,0.672096642885743,0.888,0.999999999999977,0.0,0.032723438616486,0.091,0.034,0.309,0.402,0.441,2163
0.0199,0.0,0.0,0.000118443037572,0.026142312923797,0.02568486851943,0.57714,0.242946890439763,0.549584132500358,0.888,1.000000000000019,0.0,0.0,0.074,0.006,0.263,0.392,0.446,2164
0.0,0.0,0.0,0.000118443037572,0.023714647537818,0.024951222324442,0.51228,0.242946890439763,0.549584132500358,0.888,1.000000000000009,0.0,0.0,0.0425,0.0,0.249,0.386,0.448,2165
0.0031,0.0,0.0,0.000118443037572,0.019362140543438,0.023041838968112,0.5807,0.242946890439763,0.549584132500358,0.888,0.999999999999984,0.0,0.0,0.091,0.001,0.262,0.396,0.446,2166
0.026,0.00038,0.0,0.000118443037572,0.018922697987529,0.02212239581089,0.53113,0.242946890439763,0.549584132500358,0.888,1.000000000000002,0.0,0.0,0.1544,0.009,0.251,0.408,0.469,2167
0.0261,0.000212307692308,0.0,0.000118443037572,0.020999101894229,0.020625061188554,0.47538,0.242946890439763,0.549584132500358,0.888,0.999999999999995,0.0,0.0,0.0868,0.009,0.24,0.395,0.467,2168
0.0224,0.025698461538462,0.030938271604938,0.000118443037572,0.018437585527239,0.022674815455218,0.56518,0.242946890439763,0.549584132500358,0.888,0.999999999999986,0.0,0.0,0.0519,0.034,0.258,0.388,0.467,2169
0.0292,0.016850769230769,0.0,0.0,0.040076655575087,0.093005922871242,0.65625,0.242946890439763,0.684617746103246,0.888,0.271057891407736,0.0,0.038179176849416,0.0998,0.02,0.334,0.259,0.311,2170
0.073,0.00625641025641,0.0,0.0,0.012705486753009,0.057693807394977,0.72252,0.242946890439763,0.672096642885743,0.888,1.0,0.0,0.0,0.0663,0.027,0.328,0.391,0.414,2171
0.0707,0.012063076923077,6.1728395062e-05,4.9572010008e-05,0.03103500644968,0.052106621685104,0.69539,0.242946890439763,0.672096642885743,0.888,0.999676011558098,0.0,1.1189711834e-05,0.0673,0.03,0.322,0.391,0.421,2172
0.0514,0.015087179487179,0.023333333333333,4.9572010008e-05,0.041801346691997,0.050209220020409,0.66505,0.242946890439763,0.672096642885743,0.888,0.39713660799232,0.0,0.00447370982881,0.118,0.034,0.316,0.282,0.35,2173
0.03,0.030186153846154,0.031876543209877,4.9572010008e-05,0.034634457355016,0.046595777320596,0.65759,0.242946890439763,0.672096642885743,0.888,0.999999999999936,0.0,0.010095664603959,0.1074,0.039,0.312,0.401,0.441,2174
0.0477,0.028121025641026,0.043395061728395,4.9572010008e-05,0.030918040356616,0.045357896345939,0.62433,0.242946890439763,0.672096642885743,0.888,1.000000000000054,0.0,0.00835503352785,0.0904,0.047,0.305,0.397,0.449,2175
0.0111,0.033778974358974,0.052271604938272,4.9572010008e-05,0.037123820203533,0.046572724631921,0.66881,0.242946890439763,0.672096642885743,0.888,1.0,0.0,0.010024637529893,0.0616,0.042,0.315,0.392,0.435,2176
0.0094,0.016972820512821,0.0,0.000144522434885,0.02649975198291,0.033910670640043,0.6082,0.242946890439763,0.549584132500358,0.888,0.999999999999998,0.0,0.008462239819139,0.0649,0.014,0.272,0.392,0.446,2177
0.0555,0.020734871794872,0.0,0.000144522434885,0.030892792344256,0.030115009226183,0.555,0.242946890439763,0.549584132500358,0.888,0.999999999999994,0.0,0.000224803804735,0.1125,0.031,0.26,0.4,0.472,2178
0.0435,0.0,0.0,0.0,0.028572897317494,0.025837767672621,0.54366,0.242946890439763,0.549584132500358,0.888,0.603059649568491,0.0,0.0,0.0512,0.014,0.256,0.308,0.397,2179
0.0301,0.013654871794872,0.016432098765432,0.000118443037572,0.047976605547892,0.020772012122234,0.52987,0.242946890439763,0.549584132500358,0.801,0.995071628541722,0.0,0.0,0.0378,0.024,0.253,0.367,0.449,2180
0.0215,0.0,0.0,0.000118443037572,0.021088628767372,0.021194264200744,0.50116,0.242946890439763,0.549584132500358,0.888,0.869651909975043,0.0,0.0,0.0663,0.007,0.245,0.365,0.441,2181
0.0471,0.0,0.0,0.000118443037572,0.021275402593431,0.019896844847974,0.5363,0.242946890439763,0.549584132500358,0.888,0.999999999999971,0.0,2.1209776289e-05,0.0703,0.015,0.252,0.392,0.461,2182
0.0203,0.023575384615385,0.013555555555556,4.9572010008e-05,0.028160726412789,0.043645917669718,0.63502,0.242946890439763,0.672096642885743,0.888,1.000000000000014,0.0,0.008755562612582,0.0713,0.026,0.306,0.394,0.431,2183
0.057,0.022609230769231,9.8765432099e-05,4.9572010008e-05,0.032704859461292,0.041678892691093,0.6302,0.242946890439763,0.672096642885743,0.888,0.999999999999984,0.0,0.005740847537481,0.0607,0.033,0.305,0.391,0.435,2184
0.0219,0.023530256410256,0.0,4.9572010008e-05,0.037144744057576,0.040920694511438,0.58981,0.242946890439763,0.672096642885743,0.888,1.000000000000006,0.0,0.002798599272152,0.0818,0.022,0.297,0.395,0.436,2185
0.0291,0.010668205128205,0.0,0.000144522434885,0.02748331999464,0.036225324203966,0.60513,0.242946890439763,0.549584132500358,0.888,1.000000000000009,0.0,0.005326129806649,0.0563,0.016,0.272,0.39,0.446,2186
0.019,0.018981538461538,0.0,0.000144522434885,0.036641669746727,0.027973108234653,0.56122,0.242946890439763,0.549584132500358,0.888,0.987973457848229,0.0,0.0,0.0669,0.018,0.261,0.389,0.454,2187
0.017,0.013136923076923,0.0,0.000144522434885,0.020592850039808,0.031775773261203,0.52912,0.242946890439763,0.549584132500358,0.888,0.999999999999963,0.0,0.00654992417184,0.0863,0.014,0.255,0.396,0.461,2188
0.0192,0.000379487179487,0.0,0.000144522434885,0.031407194973947,0.034041947173149,0.59144,0.242946890439763,0.549584132500358,0.888,1.000000000000006,0.0,0.000192538141128,0.0471,0.006,0.269,0.387,0.439,2189
0.0115,0.02214358974359,0.034271604938272,4.9572010008e-05,0.024559926166847,0.048343398939441,0.61061,0.242946890439763,0.672096642885743,0.888,0.999999999999983,0.0,0.006571658829015,0.063,0.029,0.303,0.392,0.434,2190
0.0219,0.020354358974359,0.0,0.0,0.039191615787607,0.053207556366589,0.62991,0.242946890439763,0.671545351848277,0.888,0.999999999999965,0.0,0.000177204478391,0.0616,0.02,0.31,0.39,0.421,2191
0.0201,0.024163076923077,0.0,0.000144522434885,0.130701999038302,0.025192189555226,0.52608,0.242946890439763,0.549584132500358,0.801,0.092895169097496,0.0,0.0,0.2131,0.022,0.263,0.221,0.336,2192
0.0128,0.0,0.0,0.000118443037572,0.01699022353952,0.02000195132347,0.5129,0.242946890439763,0.549584132500358,0.888,1.000000000000007,0.0,8.0960146406e-05,0.0688,0.004,0.246,0.391,0.456,2193
0.0125,0.006995384615385,0.0,0.0,0.041956292286712,0.056299750938233,0.67332,0.242946890439763,0.660846647905048,0.888,0.999999999999968,0.0,0.007786005431469,0.0692,0.008,0.318,0.393,0.409,2194
0.0308,0.021339487179487,0.033024691358025,4.9572010008e-05,0.031256053085709,0.041799610033806,0.59034,0.242946890439763,0.672096642885743,0.888,1.00000000000003,0.0,0.019159264401044,0.0789,0.034,0.297,0.397,0.446,2195
0.0064,0.0,0.0,0.000118443037572,0.156424407318361,0.019035860762366,0.49528,0.242946890439763,0.549584132500358,0.801,0.45009249258416,0.0,0.010123270795107,0.0529,0.002,0.257,0.263,0.356,2196
0.0079,0.01942,0.028074074074074,7.0629249e-08,0.021241101519009,0.061512471562769,0.59816,0.242946890439763,0.571809799531675,0.888,0.00116753051439,0.0,0.016137502956075,0.0317,0.024,0.285,0.187,0.297,2197
0.0335,0.022136923076923,0.032049382716049,7.0629249e-08,0.024567323381077,0.060747610169381,0.62955,0.242946890439763,0.589673415808666,0.8155,0.003435396741823,0.0,0.018394816599051,0.0435,0.035,0.295,0.176,0.29,2198
0.0304,0.009886666666667,0.035703703703704,7.0629249e-08,0.026125065731245,0.055587490562473,0.61748,0.242946890439763,0.651836318575719,0.888,0.999986235732888,0.0,0.008228829392986,0.0642,0.027,0.303,0.392,0.433,2199
0.0786,0.011577948717949,0.019950617283951,7.0629249e-08,0.028805042700951,0.051668419884048,0.6743,0.242946890439763,0.651836318575719,0.888,1.000000000000027,0.0,0.009629925926611,0.0437,0.039,0.313,0.388,0.431,2200
0.0541,0.010120512820513,0.016555555555556,7.0629249e-08,0.02550480891068,0.051880035233152,0.6711,0.242946890439763,0.651836318575719,0.8155,0.983775388866957,0.0,0.008409780126463,0.094,0.029,0.312,0.38,0.419,2201
0.0185,0.011865128205128,0.003740740740741,0.0,0.022044874842148,0.071342894290497,0.76127,0.242946890439763,0.660632965726441,0.888,0.0,0.0,0.003145114662345,0.1066,0.015,0.339,0.2,0.261,2202
0.0707,0.010925128205128,0.00620987654321,0.0,0.014878966852963,0.068067347513439,0.75165,0.242946890439763,0.660632965726441,0.888,0.0,0.0,0.005719599393649,0.1307,0.032,0.335,0.205,0.28,2203
0.0209,0.009654871794872,0.003987654320988,0.0,0.017123222891557,0.065080759650774,0.73443,0.242946890439763,0.660632965726441,0.888,0.0,0.0,0.008131015642428,0.0683,0.014,0.331,0.193,0.261,2204
0.0268,0.000382564102564,0.000296296296296,0.0,0.022500820091598,0.071346983832718,0.74117,0.242946890439763,0.660632965726441,0.888,0.0,0.0,0.000172884559439,0.132,0.009,0.335,0.204,0.263,2205
0.0214,0.000792307692308,0.000679012345679,0.0,0.105432668622644,0.069741559606242,0.70655,0.242946890439763,0.661204757389532,0.888,0.000575933976107,0.0,0.000389290012686,0.1616,0.008,0.336,0.21,0.266,2206
0.0096,0.019742564102564,0.017827160493827,0.0,0.016281118432275,0.067359004352206,0.80777,0.242946890439763,0.660632965726441,0.888,0.0,0.0,0.021007013519121,0.2102,0.021,0.347,0.224,0.277,2207
0.0531,0.000207179487179,0.000185185185185,0.0,0.00502074859805,0.06579088019603,0.81997,0.242946890439763,0.660632965726441,0.888,0.0,0.0,0.009775397976848,0.2171,0.017,0.347,0.223,0.274,2208
0.0432,0.019678461538462,0.030320987654321,0.0,0.031748286812918,0.173885784989426,0.74548,0.242946890439763,0.698033013917489,0.916,0.0,0.0,0.00897087677882,0.1144,0.036,0.386,0.208,0.249,2209
0.035,0.116784102564103,0.302864197530864,0.0,0.015631605735502,0.167770557650184,0.72641,0.242946890439763,0.684617746103246,0.888,0.0,0.0,0.069841517605741,0.149,0.183,0.375,0.221,0.371,2210
0.0136,0.020897948717949,0.037345679012346,0.0,0.09239859479895,0.10264085535695,0.71336,0.242946890439763,0.672096642885743,0.888,0.732084747286538,0.0,0.030941772426185,0.2473,0.03,0.352,0.38,0.391,2211
0.0174,0.035973846153846,0.0,0.0,0.034993942805792,0.097067012674357,0.85002,0.242946890439763,0.672096642885743,0.888,0.010902201122216,0.0,0.000914690144557,0.2206,0.029,0.371,0.224,0.266,2212
0.0218,0.283149743589744,0.0,0.0,0.052170525638701,0.09093912005061,0.76757,0.242946890439763,0.672096642885743,0.888,0.993806362822423,0.0,0.130826504080475,0.2005,0.188,0.354,0.443,0.548,2213
0.018,0.0,0.0,0.0,0.018238686112929,0.033149375712377,0.74554,0.242946890439763,0.549584132500358,0.888,1.000000000000045,0.0,0.021917478226632,0.1323,0.006,0.298,0.408,0.433,2214
0.0019,0.0,0.0,0.0,0.012730730855517,0.032560240373538,0.74776,0.242946890439763,0.549584132500358,0.888,0.999999999999939,0.0,0.004750284437994,0.0912,0.001,0.298,0.397,0.421,2215
0.0386,0.0,0.0,0.0,0.01211907684847,0.031419775084977,0.71605,0.242946890439763,0.549584132500358,0.888,1.0,0.0,0.004515532860864,0.0906,0.012,0.291,0.397,0.434,2216
0.0414,0.242175897435897,0.107197530864198,0.0,0.030183238575111,0.080111638928306,0.75805,0.242946890439763,0.672096642885743,0.888,0.000877601051574,0.0,0.199547886264713,0.1094,0.203,0.345,0.24,0.42,2217
0.0078,0.163338461538462,0.042962962962963,0.0,0.03153779308366,0.119543375339313,0.78006,0.281594996032092,0.684617746103246,0.888,0.094858121142168,0.0,0.048722072890561,0.1524,0.121,0.372,0.237,0.34,2218
0.0152,0.000286666666667,0.0,0.0,0.023298499518363,0.109227111644153,0.81115,0.281594996032092,0.684617746103246,0.888,0.0,0.0,0.000119118078844,0.187,0.005,0.373,0.215,0.241,2219
0.0231,0.028990769230769,0.0,0.0,0.017249083016577,0.109872434074654,0.71634,0.281594996032092,0.684617746103246,0.888,0.005556450003115,0.0,0.019944881499606,0.1996,0.026,0.354,0.223,0.275,2220
0.0415,0.091968205128205,0.0,0.0,0.046963530596962,0.104311975219374,0.73609,0.281594996032092,0.666400070052195,0.888,0.281589857053401,0.0,0.046798541164451,0.0976,0.072,0.355,0.263,0.336,2221
0.0248,0.003203076923077,0.001049382716049,0.0,0.023286134748027,0.118039251349486,0.71122,0.281594996032092,0.684617746103246,0.888,0.0,0.0,0.000846863782804,0.1283,0.01,0.357,0.203,0.247,2222
0.0182,0.0,0.0,0.0,0.025664249057615,0.112386421087017,0.71138,0.281594996032092,0.684617746103246,0.888,0.0,0.0,0.0,0.0871,0.006,0.355,0.195,0.24,2223
0.0078,0.012727692307692,0.000296296296296,0.0,0.024107417173397,0.114965899676601,0.79041,0.281594996032092,0.684617746103246,0.888,0.544824100484989,0.0,0.005336444982036,0.0601,0.011,0.372,0.3,0.306,2224
0.0074,0.015287692307692,0.0,0.0,0.015987581374597,0.112510288149634,0.70689,0.281594996032092,0.684617746103246,0.888,0.997134870460792,0.0,0.006367265852429,0.0903,0.012,0.353,0.396,0.389,2225
0.0184,0.006518974358974,0.0,0.0,0.022065236320639,0.10733143491222,0.75094,0.281594996032092,0.684617746103246,0.888,0.324553832580749,0.0,0.002715281183884,0.0875,0.01,0.36,0.261,0.286,2226
0.0183,0.01726358974359,0.002185185185185,0.0,0.034977058447568,0.072863481920002,0.74886,0.281594996032092,0.672096642885743,0.888,0.840244240697745,0.0,0.006564466964031,0.1269,0.018,0.345,0.372,0.382,2227
0.0052,0.000391282051282,0.0,0.0,0.006089391940343,0.069295423219747,0.71433,0.281594996032092,0.672096642885743,0.888,0.123408661091356,0.0,0.000156657499718,0.1765,0.002,0.334,0.238,0.283,2228
0.0105,1.3333333333e-05,0.0,4.9572010008e-05,0.01085953863234,0.054042696023256,0.715,0.281594996032092,0.672096642885743,0.888,0.99382958870561,0.0,1.5303463e-08,0.1587,0.003,0.328,0.408,0.409,2229
0.0134,0.061142564102564,0.0,4.9572010008e-05,0.034492152099575,0.053511960826096,0.68287,0.281594996032092,0.672096642885743,0.888,0.810691238644603,0.0,0.028590457371179,0.1034,0.043,0.324,0.366,0.411,2230
0.008,0.006332307692308,0.0,7.0629249e-08,0.023989521607454,0.060308704548017,0.76268,0.281594996032092,0.651836318575719,0.888,0.374785180101083,0.0,0.045929698520516,0.0883,0.007,0.338,0.279,0.313,2231
0.0828,0.013827179487179,0.0,7.0629249e-08,0.032915674984037,0.061526517162172,0.83711,0.281594996032092,0.651836318575719,0.888,0.004998247414298,0.0,0.012007049651731,0.1164,0.035,0.354,0.204,0.268,2232
0.0128,0.010937948717949,0.000444444444444,7.0629249e-08,0.025723070684776,0.061142097554107,0.81733,0.281594996032092,0.651836318575719,0.888,0.008246799169329,0.0,0.009197177310277,0.0951,0.011,0.349,0.2,0.251,2233
0.0128,0.001760512820513,0.0,0.0,0.028891528503299,0.103000267707293,0.74761,0.281594996032092,0.684617746103246,0.888,0.430559621642737,0.0,0.00145802001869,0.1126,0.005,0.359,0.287,0.302,2234
0.0388,0.043657948717949,0.0,0.0,0.024872741888238,0.097595651273198,0.78899,0.281594996032092,0.628820387262262,0.888,0.002626748994537,0.0,0.005259028607271,0.179,0.04,0.353,0.215,0.28,2235
0.0426,6.5641025641e-05,0.0,0.0,0.00932109343192,0.08377425320199,0.7762,0.281594996032092,0.672096642885743,0.888,0.0,0.0,0.0,0.1671,0.014,0.352,0.211,0.259,2236
0.0261,0.003674358974359,0.0,0.0,0.016039161626688,0.084470386114282,0.75494,0.281594996032092,0.593051877967253,0.888,0.0,0.0,0.0,0.1643,0.011,0.333,0.21,0.27,2237
0.0067,0.016502564102564,0.0,0.0,0.014079960308689,0.101188553059734,0.71903,0.281594996032092,0.684617746103246,0.888,0.002948873483876,0.0,0.0,0.2222,0.013,0.351,0.223,0.268,2238
0.0229,0.000426666666667,0.0,0.0,0.078802798104983,0.096266363935491,0.67149,0.281594996032092,0.684617746103246,0.888,0.000959506047454,0.0,0.0,0.2749,0.008,0.346,0.233,0.275,2239
0.023,0.002138461538462,0.0,0.0,0.022629942522013,0.056774341936402,0.72054,0.281594996032092,0.672096642885743,0.888,0.999999999999995,0.0,0.0,0.096,0.009,0.332,0.397,0.403,2240
0.0164,3.7948717949e-05,0.0,0.0,0.026239178375992,0.055095148654725,0.71759,0.281594996032092,0.672096642885743,0.888,1.000000000000008,0.0,0.0,0.0769,0.005,0.331,0.393,0.398,2241
0.0085,0.003699487179487,0.0,0.0,0.017420546591097,0.0594977399387,0.67201,0.281594996032092,0.672096642885743,0.888,1.000000000000013,0.0,0.0,0.075,0.005,0.323,0.393,0.404,2242
0.007,0.035535897435897,0.0,0.0,0.013160011237673,0.059706552582042,0.64424,0.281594996032092,0.672096642885743,0.888,0.999999999999965,0.0,0.025672130915178,0.1305,0.025,0.317,0.409,0.434,2243
0.0144,0.013418461538462,0.0,0.000144522434885,0.020924222502148,0.033343401837583,0.56073,0.281594996032092,0.549584132500358,0.888,1.000000000000013,0.0,0.006633464543183,0.0716,0.013,0.266,0.393,0.45,2244
0.0,0.014693333333333,0.0,0.000144522434885,0.022758459404536,0.031744839927921,0.51034,0.281594996032092,0.549584132500358,0.888,0.999999999999897,0.0,0.006484645435476,0.1041,0.009,0.255,0.4,0.46,2245
0.0115,0.018506666666667,0.0,4.9572010008e-05,0.029287722829283,0.038593031882713,0.53769,0.281594996032092,0.672096642885743,0.888,1.000000000000003,0.0,0.002310742433168,0.0856,0.016,0.288,0.395,0.438,2246
0.0156,0.013982564102564,0.0,4.9572010008e-05,0.030649096890248,0.03771676284285,0.49431,0.281594996032092,0.672096642885743,0.888,0.999999999999974,0.0,0.015752387133303,0.0653,0.014,0.28,0.394,0.441,2247
0.0085,0.040667692307692,0.0,0.0,0.020030882513657,0.073885044847632,0.8073,0.281594996032092,0.672096642885743,0.888,0.000693863330267,0.0,0.014587187434971,0.156,0.029,0.356,0.212,0.268,2248
0.0,0.033004615384615,0.0,0.0,0.018111217928566,0.07049402814025,0.86139,0.281594996032092,0.672096642885743,0.888,0.002061919684826,0.0,0.026662688276625,0.179,0.021,0.365,0.219,0.261,2249
0.0159,1.0769230769e-05,0.0,0.0,0.001733659245619,0.073098675180514,0.75916,0.281594996032092,0.672096642885743,0.888,0.0,0.0,0.0,0.1399,0.005,0.344,0.206,0.255,2250
0.0038,4.615384615e-06,0.0,0.0,0.013317667255772,0.070640782659277,0.6554,0.281594996032092,0.672096642885743,0.888,0.0,0.0,0.0,0.0846,0.001,0.323,0.195,0.259,2251
0.0129,0.000427179487179,0.002950617283951,0.0,0.014124916614509,0.069878693813231,0.83139,0.281594996032092,0.672096642885743,0.888,0.0,0.0,0.000346581784931,0.1318,0.005,0.358,0.204,0.244,2252
0.0104,0.006145128205128,0.0,0.0,0.018872563384545,0.053623575915426,0.62084,0.281594996032092,0.661313750282425,0.888,0.999999999999998,0.0,0.001961185205428,0.0612,0.007,0.308,0.39,0.414,2253
0.0082,0.001845641025641,0.0,0.0,0.01498762066231,0.053284086727508,0.69547,0.281594996032092,0.651836318575719,0.888,0.999999999999991,0.0,0.00306742239932,0.1691,0.004,0.32,0.412,0.419,2254
0.0177,0.004261538461538,0.0,0.0,0.010974923505309,0.052409016677164,0.78734,0.281594996032092,0.672096642885743,0.888,1.00000000000005,0.0,2.2003070696e-05,0.1441,0.008,0.342,0.406,0.401,2255
0.0074,0.000271282051282,0.0,4.9572010008e-05,0.015946492026581,0.049209540410076,0.58992,0.281594996032092,0.672096642885743,0.888,0.999999999999958,0.0,0.000225509194896,0.0338,0.003,0.302,0.384,0.411,2256
0.0119,0.000736923076923,0.000740740740741,4.9572010008e-05,0.01169206017011,0.047474250279613,0.7215,0.281594996032092,0.672096642885743,0.888,1.00000000000002,0.0,0.000356794767943,0.1145,0.005,0.327,0.401,0.406,2257
0.0331,0.037014358974359,0.093185185185185,4.9572010008e-05,0.025398548889712,0.044078311766994,0.55111,0.281594996032092,0.664285248226798,0.888,0.989904589149133,0.0,0.013162987394684,0.0885,0.064,0.291,0.396,0.471,2258
0.0046,0.015169743589744,0.0,4.9572010008e-05,0.024021278212819,0.03640732591672,0.56752,0.281594996032092,0.5174661747712,0.888,0.999999999999989,0.0,0.00180076296122,0.0486,0.011,0.262,0.388,0.448,2259
0.0157,0.0,0.0,0.000118443037572,0.035778772211668,0.016874254143403,0.51828,0.281594996032092,0.549584132500358,0.888,0.999921304752734,0.0,0.001198988918339,0.1034,0.005,0.252,0.399,0.459,2260
0.0153,0.0,0.0,7.231372607e-06,0.033608920265807,0.016540061536059,0.46748,0.281594996032092,0.549584132500358,0.801,0.882630831777169,0.0,0.0,0.2558,0.005,0.242,0.388,0.458,2261
0.0161,0.0,0.0,7.231372607e-06,0.025610044588086,0.015483760283256,0.52723,0.281594996032092,0.549584132500358,0.801,0.709365374118232,0.0,2.3221871e-08,0.1174,0.005,0.252,0.326,0.406,2262
0.0051,0.0,0.0,0.000118443037572,0.06295521490789,0.014204353055754,0.50584,0.281594996032092,0.450157798562849,0.801,0.853159904200646,0.0,0.000909528304357,0.1313,0.002,0.231,0.357,0.441,2263
0.0102,0.003590256410256,0.012962962962963,7.0629249e-08,0.009477404009176,0.057835289059137,0.75982,0.281594996032092,0.651836318575719,0.888,1.0,0.0,0.002983279572331,0.0854,0.01,0.335,0.395,0.4,2264
0.0027,0.005431282051282,0.019617283950617,7.0629249e-08,0.014337561229396,0.055151542209493,0.7281,0.281594996032092,0.651836318575719,0.888,1.0,0.0,0.004513188451797,0.0556,0.011,0.328,0.39,0.402,2265
0.0,0.004866666666667,0.017567901234568,7.0629249e-08,0.013381944350815,0.056231457875382,0.80029,0.281594996032092,0.651836318575719,0.8155,0.959987670804715,0.0,0.004043860740834,0.0841,0.009,0.342,0.373,0.379,2266
0.0149,0.011227179487179,0.0,7.0629249e-08,0.030650019249718,0.048201743270191,0.66852,0.281594996032092,0.651836318575719,0.888,0.987397577779294,0.0,0.009329571272033,0.0714,0.012,0.315,0.391,0.413,2267
0.0278,0.0,0.0,7.0629249e-08,0.027060728739782,0.048777568328475,0.76639,0.281594996032092,0.651836318575719,0.8155,0.0,0.0,0.0,0.0731,0.009,0.334,0.178,0.245,2268
0.036,0.0,0.0,7.0629249e-08,0.014166370411244,0.045945809691196,0.7636,0.281594996032092,0.651836318575719,0.888,0.005664265920483,0.0,0.0,0.052,0.012,0.331,0.189,0.257,2269
